,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,Brain Invaders 2015a,siamese,2,session_1,0.028169014084507005,0.18309859154929575,0.4225352112676056,0.04736842105263158,2328,100
1,Single Session,Open Set,Brain Invaders 2015a,siamese,13,session_1,0.0,0.0,0.0,0.0001,2328,100
2,Single Session,Open Set,Brain Invaders 2015a,siamese,16,session_1,0.04081632653061229,0.1071428571428571,0.2091836734693877,0.052688917500247595,2328,100
3,Single Session,Open Set,Brain Invaders 2015a,siamese,23,session_1,0.0,0.08571428571428574,0.22857142857142854,0.017241379310344827,2328,100
4,Single Session,Open Set,Brain Invaders 2015a,siamese,28,session_1,0.048192771084337394,0.1325301204819277,0.285140562248996,0.06167056986729118,2328,100
5,Single Session,Open Set,Brain Invaders 2015a,siamese,8,session_1,0.0,0.008298755186721962,0.016597510373444035,0.008300781249999998,2328,100
6,Single Session,Open Set,Brain Invaders 2015a,siamese,15,session_1,0.0,0.005025125628140725,0.005025125628140725,0.005025125628140767,2328,100
7,Single Session,Open Set,Brain Invaders 2015a,siamese,43,session_1,0.0,0.0,0.0,0.0001,2328,100
8,Single Session,Open Set,Brain Invaders 2015a,siamese,17,session_1,0.00421940928270037,0.07172995780590719,0.19409282700421937,0.028547539417104636,2328,100
9,Single Session,Open Set,Brain Invaders 2015a,siamese,21,session_1,0.0,0.0,0.0,0.0001,2328,100
10,Single Session,Open Set,Brain Invaders 2015a,siamese,38,session_1,0.0,0.00917431192660545,0.14678899082568808,0.009174311926570096,2328,100
11,Single Session,Open Set,Brain Invaders 2015a,siamese,24,session_1,0.0,0.0,0.0,0.0001,2328,100
12,Single Session,Open Set,Brain Invaders 2015a,siamese,33,session_1,0.0,0.0,0.004484304932735439,0.002543533555077284,2328,100
13,Single Session,Open Set,Brain Invaders 2015a,siamese,40,session_1,0.0,0.0,0.0,0.0001,2328,100
