,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,erpcore n400,siamese,4,session_1,0.0,0.06666666666666665,0.09999999999999998,0.016666666666712526,2400,2.0
1,Single Session,Open Set,erpcore n400,siamese,8,session_1,0.0,0.0,0.06666666666666665,0.0055671537926235215,2400,2.0
2,Single Session,Open Set,erpcore n400,siamese,12,session_1,0.0,0.01666666666666672,0.050000000000000044,0.016666666666666753,2400,2.0
3,Single Session,Open Set,erpcore n400,siamese,16,session_1,0.0,0.0,0.0,0.0001,2400,2.0
4,Single Session,Open Set,erpcore n400,siamese,20,session_1,0.0,0.033333333333333326,0.033333333333333326,0.02037975941942539,2400,2.0
5,Single Session,Open Set,erpcore n400,siamese,25,session_1,0.0,0.06666666666666665,0.1166666666666667,0.016666666666712526,2400,2.0
6,Single Session,Open Set,erpcore n400,siamese,29,session_1,0.0,0.0,0.06666666666666665,0.001897343718793689,2400,2.0
7,Single Session,Open Set,erpcore n400,siamese,33,session_1,0.0,0.0,0.0,0.0001,2400,2.0
8,Single Session,Open Set,erpcore n400,siamese,37,session_1,0.0,0.01666666666666672,0.01666666666666672,0.016666666666666753,2400,2.0
9,Single Session,Open Set,erpcore n400,siamese,40,session_1,0.01666666666666672,0.050000000000000044,0.08333333333333337,0.03708122079729595,2400,2.0
10,Single Session,Open Set,erpcore n400,siamese,3,session_1,0.0,0.0,0.01666666666666672,0.0018888557510686951,2400,2.0
11,Single Session,Open Set,erpcore n400,siamese,7,session_1,0.0,0.0,0.0,0.0001,2400,2.0
12,Single Session,Open Set,erpcore n400,siamese,11,session_1,0.01666666666666672,0.033333333333333326,0.06666666666666665,0.033333333333334006,2400,2.0
13,Single Session,Open Set,erpcore n400,siamese,15,session_1,0.06666666666666665,0.35,0.6833333333333333,0.0852029115564862,2400,2.0
14,Single Session,Open Set,erpcore n400,siamese,21,session_1,0.23333333333333328,0.95,1.0,0.12230546398961144,2400,2.0
15,Single Session,Open Set,erpcore n400,siamese,24,session_1,0.033333333333333326,0.41666666666666663,0.8,0.050000000000000086,2400,2.0
16,Single Session,Open Set,erpcore n400,siamese,28,session_1,0.050000000000000044,0.1166666666666667,0.44999999999999996,0.06666666666663172,2400,2.0
17,Single Session,Open Set,erpcore n400,siamese,32,session_1,0.01666666666666672,0.23333333333333328,0.5833333333333333,0.03333333333333331,2400,2.0
18,Single Session,Open Set,erpcore n400,siamese,36,session_1,0.0,0.0,0.0,0.0001,2400,2.0
19,Single Session,Open Set,erpcore n400,siamese,39,session_1,0.0,0.0,0.01666666666666672,0.0055671537926235215,2400,2.0
20,Single Session,Open Set,erpcore n400,siamese,2,session_1,0.0,0.0,0.01666666666666672,0.0018888557510686951,2400,2.0
21,Single Session,Open Set,erpcore n400,siamese,6,session_1,0.0,0.0,0.0,0.0001,2400,2.0
22,Single Session,Open Set,erpcore n400,siamese,10,session_1,0.0,0.01666666666666672,0.16666666666666663,0.01666666666666666,2400,2.0
23,Single Session,Open Set,erpcore n400,siamese,14,session_1,0.0,0.0,0.0,0.0001,2400,2.0
24,Single Session,Open Set,erpcore n400,siamese,18,session_1,0.0,0.0,0.0,0.0001,2400,2.0
25,Single Session,Open Set,erpcore n400,siamese,23,session_1,0.0,0.0,0.0,0.0001,2400,2.0
26,Single Session,Open Set,erpcore n400,siamese,27,session_1,0.0,0.0,0.0,0.0001,2400,2.0
27,Single Session,Open Set,erpcore n400,siamese,30,session_1,0.0,0.0,0.0,0.0001,2400,2.0
28,Single Session,Open Set,erpcore n400,siamese,31,session_1,0.0,0.0,0.0,0.0001,2400,2.0
29,Single Session,Open Set,erpcore n400,siamese,35,session_1,0.0,0.0,0.033333333333333326,0.0018945059327948946,2400,2.0
30,Single Session,Open Set,erpcore n400,siamese,1,session_1,0.033333333333333326,0.06666666666666665,0.18333333333333335,0.04811611492196044,2400,2.0
31,Single Session,Open Set,erpcore n400,siamese,5,session_1,0.0,0.0,0.01666666666666672,0.0018888557510686951,2400,2.0
32,Single Session,Open Set,erpcore n400,siamese,9,session_1,0.0,0.0,0.0,0.0001,2400,2.0
33,Single Session,Open Set,erpcore n400,siamese,13,session_1,0.0,0.033333333333333326,0.06666666666666665,0.02405805746098022,2400,2.0
34,Single Session,Open Set,erpcore n400,siamese,17,session_1,0.0,0.0,0.0,0.0001,2400,2.0
35,Single Session,Open Set,erpcore n400,siamese,19,session_1,0.0,0.0,0.0,0.0001,2400,2.0
36,Single Session,Open Set,erpcore n400,siamese,22,session_1,0.0,0.0,0.0,0.0001,2400,2.0
37,Single Session,Open Set,erpcore n400,siamese,26,session_1,0.0,0.0,0.0,0.0001,2400,2.0
38,Single Session,Open Set,erpcore n400,siamese,34,session_1,0.0,0.0,0.0,0.0001,2400,2.0
39,Single Session,Open Set,erpcore n400,siamese,38,session_1,0.0,0.0,0.01666666666666672,0.0018888557510686951,2400,2.0
