,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,erpcore p300,siamese,5,session_1,0.0,0.1428571428571429,0.4285714285714286,0.056366180291824906,883,200
1,Single Session,Open Set,erpcore p300,siamese,10,session_1,0.5,1.0,1.0,0.2500000000001327,883,200
2,Single Session,Open Set,erpcore p300,siamese,17,session_1,0.0,0.0,0.07499999999999996,0.00559310184106269,883,200
3,Single Session,Open Set,erpcore p300,siamese,24,session_1,0.19999999999999996,0.9428571428571428,0.9428571428571428,0.10802176408925274,883,200
4,Single Session,Open Set,erpcore p300,siamese,26,session_1,0.25,0.7916666666666666,0.7916666666666666,0.125,883,200
5,Single Session,Open Set,erpcore p300,siamese,27,session_1,0.07692307692307687,0.5,0.7692307692307692,0.09795511221945137,883,200
6,Single Session,Open Set,erpcore p300,siamese,31,session_1,0.0,0.0,0.11764705882352944,0.004996252810392206,883,200
7,Single Session,Open Set,erpcore p300,siamese,34,session_1,0.08333333333333337,0.3055555555555556,0.38888888888888884,0.08333333333333115,883,200
8,Single Session,Open Set,erpcore p300,siamese,38,session_1,0.032258064516129004,0.4838709677419355,0.5806451612903225,0.06340977068793618,883,200
9,Single Session,Open Set,erpcore p300,siamese,2,session_1,0.0,0.02564102564102566,0.28205128205128205,0.010958358238692968,883,200
10,Single Session,Open Set,erpcore p300,siamese,9,session_1,0.0,0.0,0.0,0.0001,883,200
11,Single Session,Open Set,erpcore p300,siamese,12,session_1,0.033333333333333326,0.4,0.4,0.06666666666666655,883,200
12,Single Session,Open Set,erpcore p300,siamese,13,session_1,0.0,0.09999999999999998,0.1333333333333333,0.03333333333333333,883,200
13,Single Session,Open Set,erpcore p300,siamese,19,session_1,0.0,0.3589743589743589,0.8974358974358975,0.04941223351265193,883,200
14,Single Session,Open Set,erpcore p300,siamese,20,session_1,0.0,0.04761904761904767,0.04761904761904767,0.04761904761904767,883,200
15,Single Session,Open Set,erpcore p300,siamese,30,session_1,0.0,0.0,0.0,0.0001,883,200
16,Single Session,Open Set,erpcore p300,siamese,32,session_1,0.1428571428571429,0.4285714285714286,0.4285714285714286,0.13551868878672796,883,200
17,Single Session,Open Set,erpcore p300,siamese,37,session_1,0.06060606060606055,0.48484848484848486,0.9393939393939394,0.08502791068580542,883,200
18,Single Session,Open Set,erpcore p300,siamese,1,session_1,0.0,0.21212121212121215,0.21212121212121215,0.04764752791068581,883,200
19,Single Session,Open Set,erpcore p300,siamese,3,session_1,0.09090909090909094,0.09090909090909094,0.6363636363636364,0.09090909090906933,883,200
20,Single Session,Open Set,erpcore p300,siamese,6,session_1,0.0,0.0,0.0,0.0001,883,200
21,Single Session,Open Set,erpcore p300,siamese,7,session_1,0.0,0.0,0.0,0.0001,883,200
22,Single Session,Open Set,erpcore p300,siamese,11,session_1,0.0,0.4871794871794872,0.5384615384615384,0.07648798816804574,883,200
23,Single Session,Open Set,erpcore p300,siamese,15,session_1,0.0,0.0,0.13157894736842102,0.005496372394219815,883,200
24,Single Session,Open Set,erpcore p300,siamese,21,session_1,0.0,0.06666666666666665,0.06666666666666665,0.02895945676053525,883,200
25,Single Session,Open Set,erpcore p300,siamese,28,session_1,0.03703703703703709,0.5185185185185186,0.7777777777777778,0.061573033707865175,883,200
26,Single Session,Open Set,erpcore p300,siamese,29,session_1,0.0,0.0,0.06451612903225812,0.0052923261271156825,883,200
27,Single Session,Open Set,erpcore p300,siamese,8,session_1,0.0,0.4285714285714286,0.4285714285714286,0.04698825293676581,883,200
28,Single Session,Open Set,erpcore p300,siamese,14,session_1,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.045454545454545456,883,200
29,Single Session,Open Set,erpcore p300,siamese,16,session_1,0.0,0.10256410256410253,0.15384615384615385,0.02564102564057247,883,200
30,Single Session,Open Set,erpcore p300,siamese,22,session_1,0.0,0.2592592592592593,0.33333333333333337,0.04150173923473672,883,200
31,Single Session,Open Set,erpcore p300,siamese,25,session_1,0.03125,0.65625,0.875,0.06250000000000004,883,200
32,Single Session,Open Set,erpcore p300,siamese,33,session_1,0.027027027027026973,0.2702702702702703,0.32432432432432434,0.05405405405405401,883,200
33,Single Session,Open Set,erpcore p300,siamese,35,session_1,0.0,0.33333333333333337,0.6111111111111112,0.029676258992805758,883,200
34,Single Session,Open Set,erpcore p300,siamese,39,session_1,0.0,0.0,0.0,0.0001,883,200
35,Single Session,Open Set,erpcore p300,siamese,40,session_1,0.030303030303030276,0.1515151515151515,0.21212121212121215,0.06060606060606156,883,200
