,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,erpcore p300,siamese,1,session_1,0.0,0.0,0.34285714285714286,0.006894656641103145,1327,400
1,Single Session,Open Set,erpcore p300,siamese,4,session_1,0.0,0.033333333333333326,0.1333333333333333,0.03333333333333762,1327,400
2,Single Session,Open Set,erpcore p300,siamese,6,session_1,0.0,0.0,0.0,0.0001,1327,400
3,Single Session,Open Set,erpcore p300,siamese,14,session_1,0.0,0.033333333333333326,0.06666666666666665,0.03333333333333762,1327,400
4,Single Session,Open Set,erpcore p300,siamese,16,session_1,0.0,0.02564102564102566,0.02564102564102566,0.02564102564104066,1327,400
5,Single Session,Open Set,erpcore p300,siamese,20,session_1,0.02631578947368418,0.052631578947368474,0.052631578947368474,0.05263157894736846,1327,400
6,Single Session,Open Set,erpcore p300,siamese,26,session_1,0.0,0.0,0.0,0.0001,1327,400
7,Single Session,Open Set,erpcore p300,siamese,29,session_1,0.02777777777777779,0.7222222222222222,0.8333333333333334,0.06576980568011959,1327,400
8,Single Session,Open Set,erpcore p300,siamese,33,session_1,0.0,0.125,0.15000000000000002,0.028096616428785307,1327,400
9,Single Session,Open Set,erpcore p300,siamese,38,session_1,0.0,0.4411764705882353,0.6764705882352942,0.03778953674121406,1327,400
10,Single Session,Open Set,erpcore p300,siamese,3,session_1,0.045454545454545414,0.09090909090909094,0.18181818181818177,0.04545454545454554,1327,400
11,Single Session,Open Set,erpcore p300,siamese,5,session_1,0.02631578947368418,0.10526315789473684,0.1842105263157895,0.046527846966224966,1327,400
12,Single Session,Open Set,erpcore p300,siamese,7,session_1,0.0,0.05882352941176472,0.4411764705882353,0.022924349646167647,1327,400
13,Single Session,Open Set,erpcore p300,siamese,13,session_1,0.033333333333333326,0.033333333333333326,0.23333333333333328,0.03333333333333762,1327,400
14,Single Session,Open Set,erpcore p300,siamese,17,session_1,0.0,0.0,0.0,0.0001,1327,400
15,Single Session,Open Set,erpcore p300,siamese,19,session_1,0.0,0.02564102564102566,0.5641025641025641,0.02564102564057247,1327,400
16,Single Session,Open Set,erpcore p300,siamese,24,session_1,0.0,0.08571428571428574,0.7714285714285715,0.02857142857144442,1327,400
17,Single Session,Open Set,erpcore p300,siamese,30,session_1,0.0,0.0,0.03703703703703709,0.003291442250149611,1327,400
18,Single Session,Open Set,erpcore p300,siamese,34,session_1,0.0,0.02777777777777779,0.11111111111111116,0.016442451420029897,1327,400
19,Single Session,Open Set,erpcore p300,siamese,36,session_1,0.0,0.07894736842105265,0.13157894736842102,0.026315789473684213,1327,400
20,Single Session,Open Set,erpcore p300,siamese,8,session_1,0.0,0.0,0.02941176470588236,0.0065782916375959335,1327,400
21,Single Session,Open Set,erpcore p300,siamese,12,session_1,0.0,0.033333333333333326,0.033333333333333326,0.025924818027719614,1327,400
22,Single Session,Open Set,erpcore p300,siamese,15,session_1,0.0,0.3157894736842105,0.3421052631578947,0.026315789473983126,1327,400
23,Single Session,Open Set,erpcore p300,siamese,21,session_1,0.0,0.0,0.0,0.0001,1327,400
24,Single Session,Open Set,erpcore p300,siamese,22,session_1,0.03703703703703709,0.2592592592592593,0.8888888888888888,0.0740740740740738,1327,400
25,Single Session,Open Set,erpcore p300,siamese,23,session_1,0.0,0.0,0.0,0.0001,1327,400
26,Single Session,Open Set,erpcore p300,siamese,25,session_1,0.02564102564102566,0.8205128205128205,1.0,0.07690775054791792,1327,400
27,Single Session,Open Set,erpcore p300,siamese,31,session_1,0.0,0.0,0.0,0.0001,1327,400
28,Single Session,Open Set,erpcore p300,siamese,35,session_1,0.0,0.04761904761904767,0.04761904761904767,0.04761904761904767,1327,400
29,Single Session,Open Set,erpcore p300,siamese,37,session_1,0.0,0.0,0.4054054054054054,0.009982530571499875,1327,400
30,Single Session,Open Set,erpcore p300,siamese,2,session_1,0.0,0.0,0.05128205128205132,0.003493536956630234,1327,400
31,Single Session,Open Set,erpcore p300,siamese,9,session_1,0.0,0.032258064516129004,0.032258064516129004,0.03225806451613433,1327,400
32,Single Session,Open Set,erpcore p300,siamese,10,session_1,0.125,0.75,1.0,0.11352053562506247,1327,400
33,Single Session,Open Set,erpcore p300,siamese,11,session_1,0.02564102564102566,0.2564102564102564,0.5641025641025641,0.05128205128205133,1327,400
34,Single Session,Open Set,erpcore p300,siamese,18,session_1,0.0,0.33333333333333337,0.4545454545454546,0.04453097698567221,1327,400
35,Single Session,Open Set,erpcore p300,siamese,27,session_1,0.0,0.0,0.0,0.0001,1327,400
36,Single Session,Open Set,erpcore p300,siamese,28,session_1,0.05405405405405406,0.43243243243243246,0.5135135135135135,0.08108108108105766,1327,400
37,Single Session,Open Set,erpcore p300,siamese,32,session_1,0.02857142857142858,0.02857142857142858,0.19999999999999996,0.02857142857142861,1327,400
38,Single Session,Open Set,erpcore p300,siamese,39,session_1,0.0,0.0,0.0,0.0001,1327,400
39,Single Session,Open Set,erpcore p300,siamese,40,session_1,0.02631578947368418,0.26315789473684215,0.3421052631578947,0.026315789473698,1327,400
