,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,Spot Pilot P300 dataset,siamese,1,session_1,0.0,0.0,0.0,0.0001,9413,200
1,Single Session,Open Set,Spot Pilot P300 dataset,siamese,2,session_1,0.0,0.0,0.0,0.0001,9413,200
2,Single Session,Open Set,Spot Pilot P300 dataset,siamese,11,session_1,0.0,0.0,0.0,0.0001,9413,200
3,Single Session,Open Set,Spot Pilot P300 dataset,siamese,5,session_1,0.0,0.0,0.0,0.0001,9413,200
4,Single Session,Open Set,Spot Pilot P300 dataset,siamese,7,session_1,0.0,0.0,0.0,0.0001,9413,200
5,Single Session,Open Set,Spot Pilot P300 dataset,siamese,10,session_1,0.0,0.0,0.0,0.0001,9413,200
6,Single Session,Open Set,Spot Pilot P300 dataset,siamese,3,session_1,0.0,0.0,0.0,0.0001,9413,200
7,Single Session,Open Set,Spot Pilot P300 dataset,siamese,8,session_1,0.0,0.0,0.0,0.0001,9413,200
8,Single Session,Open Set,Spot Pilot P300 dataset,siamese,13,session_1,0.0,0.0,0.0,0.0001,9413,200
9,Single Session,Open Set,Spot Pilot P300 dataset,siamese,6,session_1,0.0,0.0,0.0,0.0001,9413,200
10,Single Session,Open Set,Spot Pilot P300 dataset,siamese,9,session_1,0.0,0.0,0.0,0.0001,9413,200
11,Single Session,Open Set,Spot Pilot P300 dataset,siamese,12,session_1,0.0,0.0,0.0,0.0001,9413,200
