,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,won 2022,siamese,3,session_1,0.0,0.0,0.06000000000000005,0.005784880870673596,11000,400
1,Single Session,Open Set,won 2022,siamese,7,session_1,0.0,0.030000000000000027,0.375,0.01764878909697029,11000,400
2,Single Session,Open Set,won 2022,siamese,11,session_1,0.0,0.0050000000000000044,0.020000000000000018,0.009608785175017159,11000,400
3,Single Session,Open Set,won 2022,siamese,15,session_1,0.0,0.0,0.0,0.0007843906265320131,11000,400
4,Single Session,Open Set,won 2022,siamese,19,session_1,0.0,0.0050000000000000044,0.040000000000000036,0.00960878517501716,11000,400
5,Single Session,Open Set,won 2022,siamese,23,session_1,0.0050000000000000044,0.010000000000000009,0.015000000000000013,0.010000000000396359,11000,400
6,Single Session,Open Set,won 2022,siamese,31,session_1,0.0,0.020000000000000018,0.10999999999999999,0.014999999999997137,11000,400
7,Single Session,Open Set,won 2022,siamese,35,session_1,0.0,0.0,0.0,0.0007843906265320131,11000,400
8,Single Session,Open Set,won 2022,siamese,39,session_1,0.0,0.0,0.0,0.0001,11000,400
9,Single Session,Open Set,won 2022,siamese,43,session_1,0.0050000000000000044,0.025000000000000022,0.08999999999999997,0.015000000000000045,11000,400
10,Single Session,Open Set,won 2022,siamese,47,session_1,0.0,0.010000000000000009,0.36,0.010000000000000024,11000,400
11,Single Session,Open Set,won 2022,siamese,51,session_1,0.0050000000000000044,0.12,0.275,0.040000000000000785,11000,400
12,Single Session,Open Set,won 2022,siamese,54,session_1,0.0,0.0,0.0,0.0007921576393702343,11000,400
13,Single Session,Open Set,won 2022,siamese,55,session_1,0.015000000000000013,0.12,0.665,0.03500000000019931,11000,400
14,Single Session,Open Set,won 2022,siamese,2,session_1,0.0,0.0050000000000000044,0.0050000000000000044,0.0049999999999999975,11000,400
15,Single Session,Open Set,won 2022,siamese,6,session_1,0.0,0.0,0.0,0.0001,11000,400
16,Single Session,Open Set,won 2022,siamese,10,session_1,0.0,0.0,0.0,0.0001,11000,400
17,Single Session,Open Set,won 2022,siamese,13,session_1,0.0050000000000000044,0.03500000000000003,0.09499999999999997,0.01920982275472819,11000,400
18,Single Session,Open Set,won 2022,siamese,14,session_1,0.0050000000000000044,0.020000000000000018,0.050000000000000044,0.01882537503676831,11000,400
19,Single Session,Open Set,won 2022,siamese,18,session_1,0.0,0.025000000000000022,0.18000000000000005,0.015000000000000083,11000,400
20,Single Session,Open Set,won 2022,siamese,22,session_1,0.0050000000000000044,0.0050000000000000044,0.010000000000000009,0.0049999999999999975,11000,400
21,Single Session,Open Set,won 2022,siamese,30,session_1,0.0,0.0,0.0050000000000000044,0.005000000000010907,11000,400
22,Single Session,Open Set,won 2022,siamese,34,session_1,0.0,0.0,0.010000000000000009,0.0011882364590553526,11000,400
23,Single Session,Open Set,won 2022,siamese,38,session_1,0.0,0.0,0.0050000000000000044,0.00117658593979802,11000,400
24,Single Session,Open Set,won 2022,siamese,41,session_1,0.0,0.03500000000000003,0.27,0.015793642934944053,11000,400
25,Single Session,Open Set,won 2022,siamese,42,session_1,0.0,0.010000000000000009,0.135,0.010000000000020062,11000,400
26,Single Session,Open Set,won 2022,siamese,46,session_1,0.0,0.0,0.07499999999999996,0.00500000000000003,11000,400
