,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,won 2022,siamese,1,session_1,0.0,0.04500000000000004,0.24,0.015000000000000022,10892,150
1,Single Session,Open Set,won 2022,siamese,3,session_1,0.0,0.05500000000000005,0.15000000000000002,0.024904402392391414,10892,150
2,Single Session,Open Set,won 2022,siamese,7,session_1,0.010000000000000009,0.020000000000000018,0.20499999999999996,0.019999999999999782,10892,150
3,Single Session,Open Set,won 2022,siamese,12,session_1,0.0,0.03500000000000003,0.245,0.019903912148249832,10892,150
4,Single Session,Open Set,won 2022,siamese,16,session_1,0.0,0.0,0.0050000000000000044,0.0015687812530640257,10892,150
5,Single Session,Open Set,won 2022,siamese,20,session_1,0.0,0.0,0.0,0.0001,10892,150
6,Single Session,Open Set,won 2022,siamese,24,session_1,0.0,0.015000000000000013,0.13,0.01499999999999986,10892,150
7,Single Session,Open Set,won 2022,siamese,29,session_1,0.010000000000000009,0.04500000000000004,0.15500000000000003,0.021536785820378254,10892,150
8,Single Session,Open Set,won 2022,siamese,34,session_1,0.0,0.0,0.0050000000000000044,0.00117658593979802,10892,150
9,Single Session,Open Set,won 2022,siamese,38,session_1,0.0,0.010000000000000009,0.07999999999999996,0.009999999999999966,10892,150
10,Single Session,Open Set,won 2022,siamese,42,session_1,0.0,0.050000000000000044,0.41000000000000003,0.020000000000000056,10892,150
11,Single Session,Open Set,won 2022,siamese,46,session_1,0.0,0.030000000000000027,0.08499999999999996,0.015393666045690755,10892,150
12,Single Session,Open Set,won 2022,siamese,51,session_1,0.0,0.030000000000000027,0.15000000000000002,0.016178056672222767,10892,150
13,Single Session,Open Set,won 2022,siamese,55,session_1,0.010000000000000009,0.17000000000000004,0.45999999999999996,0.04499999999995311,10892,150
14,Single Session,Open Set,won 2022,siamese,2,session_1,0.0,0.0,0.0050000000000000044,0.0049999999999999845,10892,150
15,Single Session,Open Set,won 2022,siamese,6,session_1,0.0,0.0050000000000000044,0.04500000000000004,0.008922443376801648,10892,150
16,Single Session,Open Set,won 2022,siamese,11,session_1,0.0,0.0,0.0050000000000000044,0.0015687812530640257,10892,150
17,Single Session,Open Set,won 2022,siamese,14,session_1,0.0,0.0050000000000000044,0.010000000000000009,0.0049999999999999975,10892,150
18,Single Session,Open Set,won 2022,siamese,15,session_1,0.0,0.0,0.0,0.0001,10892,150
19,Single Session,Open Set,won 2022,siamese,19,session_1,0.0,0.0,0.020000000000000018,0.003921953132660065,10892,150
20,Single Session,Open Set,won 2022,siamese,23,session_1,0.0050000000000000044,0.010000000000000009,0.010000000000000009,0.01000000000009519,10892,150
21,Single Session,Open Set,won 2022,siamese,30,session_1,0.0,0.0,0.0,0.0001,10892,150
22,Single Session,Open Set,won 2022,siamese,33,session_1,0.0,0.0,0.0,0.000392195313266007,10892,150
23,Single Session,Open Set,won 2022,siamese,37,session_1,0.0,0.0050000000000000044,0.07499999999999996,0.005882929698990097,10892,150
24,Single Session,Open Set,won 2022,siamese,41,session_1,0.0050000000000000044,0.015000000000000013,0.16000000000000003,0.010981468771448183,10892,150
25,Single Session,Open Set,won 2022,siamese,45,session_1,0.0050000000000000044,0.07499999999999996,0.20999999999999996,0.02499999999999924,10892,150
26,Single Session,Open Set,won 2022,siamese,49,session_1,0.0,0.0,0.020000000000000018,0.003921953132660065,10892,150
27,Single Session,Open Set,won 2022,siamese,50,session_1,0.0,0.012422360248447228,0.0496894409937888,0.01242236024846023,10892,150
28,Single Session,Open Set,won 2022,siamese,5,session_1,0.0,0.0050000000000000044,0.010000000000000009,0.0049999999999999975,10892,150
29,Single Session,Open Set,won 2022,siamese,8,session_1,0.0,0.0,0.0,0.0003983005841741902,10892,150
30,Single Session,Open Set,won 2022,siamese,10,session_1,0.0,0.0,0.030000000000000027,0.004999999999999954,10892,150
31,Single Session,Open Set,won 2022,siamese,18,session_1,0.0,0.020000000000000018,0.11499999999999999,0.01500000000000004,10892,150
32,Single Session,Open Set,won 2022,siamese,22,session_1,0.0,0.0050000000000000044,0.020000000000000018,0.005000000000010907,10892,150
33,Single Session,Open Set,won 2022,siamese,26,session_1,0.0,0.015000000000000013,0.03500000000000003,0.015000000000000045,10892,150
34,Single Session,Open Set,won 2022,siamese,27,session_1,0.0,0.0,0.0050000000000000044,0.001960976566330032,10892,150
35,Single Session,Open Set,won 2022,siamese,32,session_1,0.0,0.0050000000000000044,0.010000000000000009,0.0049999999999999975,10892,150
36,Single Session,Open Set,won 2022,siamese,36,session_1,0.0,0.020000000000000018,0.13,0.011863908226296696,10892,150
37,Single Session,Open Set,won 2022,siamese,40,session_1,0.0,0.0,0.020000000000000018,0.0027453671928620456,10892,150
38,Single Session,Open Set,won 2022,siamese,44,session_1,0.0,0.0,0.0,0.0001,10892,150
39,Single Session,Open Set,won 2022,siamese,48,session_1,0.0,0.0,0.18000000000000005,0.004314148445926071,10892,150
40,Single Session,Open Set,won 2022,siamese,53,session_1,0.0,0.0,0.015000000000000013,0.006373173840572604,10892,150
41,Single Session,Open Set,won 2022,siamese,54,session_1,0.0,0.0,0.0,0.0001,10892,150
42,Single Session,Open Set,won 2022,siamese,4,session_1,0.010000000000000009,0.18000000000000005,0.41000000000000003,0.04049416609471517,10892,150
43,Single Session,Open Set,won 2022,siamese,9,session_1,0.0050000000000000044,0.13,0.385,0.04951465829983332,10892,150
44,Single Session,Open Set,won 2022,siamese,13,session_1,0.0,0.08999999999999997,0.275,0.03499999999999761,10892,150
45,Single Session,Open Set,won 2022,siamese,17,session_1,0.0,0.125,0.43000000000000005,0.02794391607020296,10892,150
46,Single Session,Open Set,won 2022,siamese,21,session_1,0.0,0.0,0.050000000000000044,0.004510246102559074,10892,150
47,Single Session,Open Set,won 2022,siamese,25,session_1,0.0,0.020000000000000018,0.16000000000000003,0.011288246361025845,10892,150
48,Single Session,Open Set,won 2022,siamese,28,session_1,0.0,0.020000000000000018,0.030000000000000027,0.017031389246460048,10892,150
49,Single Session,Open Set,won 2022,siamese,31,session_1,0.0,0.0050000000000000044,0.08999999999999997,0.006683830082186356,10892,150
50,Single Session,Open Set,won 2022,siamese,35,session_1,0.0,0.010000000000000009,0.04500000000000004,0.009999999999999966,10892,150
51,Single Session,Open Set,won 2022,siamese,39,session_1,0.0,0.0,0.0,0.0001,10892,150
52,Single Session,Open Set,won 2022,siamese,43,session_1,0.010000000000000009,0.020000000000000018,0.06499999999999995,0.015000000000087565,10892,150
53,Single Session,Open Set,won 2022,siamese,47,session_1,0.0,0.040000000000000036,0.255,0.016668300813805274,10892,150
54,Single Session,Open Set,won 2022,siamese,52,session_1,0.0,0.0,0.050000000000000044,0.0049999999999999845,10892,150
