,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,erpcore p300,siamese,6,session_1,0.0,0.0,0.0,0.0001,1346,2.0
1,Single Session,Open Set,erpcore p300,siamese,14,session_1,0.0,0.0,0.06666666666666665,0.006790493309366886,1346,2.0
2,Single Session,Open Set,erpcore p300,siamese,16,session_1,0.0,0.07692307692307687,0.07692307692307687,0.010387534958050339,1346,2.0
3,Single Session,Open Set,erpcore p300,siamese,18,session_1,0.0,0.09090909090909094,0.21212121212121215,0.03030303030303039,1346,2.0
4,Single Session,Open Set,erpcore p300,siamese,20,session_1,0.0,0.3421052631578947,0.5789473684210527,0.05263157894736845,1346,2.0
5,Single Session,Open Set,erpcore p300,siamese,24,session_1,0.02857142857142858,0.48571428571428577,0.8857142857142857,0.09218656567669924,1346,2.0
6,Single Session,Open Set,erpcore p300,siamese,26,session_1,0.02631578947368418,0.5,0.5,0.0794061970708379,1346,2.0
7,Single Session,Open Set,erpcore p300,siamese,29,session_1,0.1351351351351351,0.5405405405405406,1.0,0.12712259439302123,1346,2.0
8,Single Session,Open Set,erpcore p300,siamese,30,session_1,0.06060606060606055,0.18181818181818177,0.5151515151515151,0.0677949178772902,1346,2.0
9,Single Session,Open Set,erpcore p300,siamese,33,session_1,0.050000000000000044,0.95,1.0,0.07500000000020844,1346,2.0
10,Single Session,Open Set,erpcore p300,siamese,1,session_1,0.0,0.0,0.02857142857142858,0.009667131752043055,1346,2.0
11,Single Session,Open Set,erpcore p300,siamese,3,session_1,0.12121212121212122,0.4545454545454546,0.7575757575757576,0.11782296650717704,1346,2.0
12,Single Session,Open Set,erpcore p300,siamese,5,session_1,0.10526315789473684,0.39473684210526316,0.5,0.10526315789467,1346,2.0
13,Single Session,Open Set,erpcore p300,siamese,8,session_1,0.17647058823529416,0.6176470588235294,0.9411764705882353,0.11182108626198084,1346,2.0
14,Single Session,Open Set,erpcore p300,siamese,17,session_1,0.0,0.0,0.050000000000000044,0.009761928478932164,1346,2.0
15,Single Session,Open Set,erpcore p300,siamese,19,session_1,0.05128205128205132,0.20512820512820518,0.8974358974358975,0.06495317792388923,1346,2.0
16,Single Session,Open Set,erpcore p300,siamese,22,session_1,0.0,0.0,0.2222222222222222,0.006297795771479982,1346,2.0
17,Single Session,Open Set,erpcore p300,siamese,27,session_1,0.03703703703703709,0.2962962962962963,0.6666666666666667,0.03703703703703705,1346,2.0
18,Single Session,Open Set,erpcore p300,siamese,34,session_1,0.11111111111111116,0.5555555555555556,0.6388888888888888,0.11111111111111109,1346,2.0
19,Single Session,Open Set,erpcore p300,siamese,36,session_1,0.0,0.0,0.0,0.0001,1346,2.0
20,Single Session,Open Set,erpcore p300,siamese,9,session_1,0.0,0.0,0.0,0.0001,1346,2.0
21,Single Session,Open Set,erpcore p300,siamese,10,session_1,0.0,0.75,0.75,0.07144998501049266,1346,2.0
22,Single Session,Open Set,erpcore p300,siamese,12,session_1,0.033333333333333326,0.09999999999999998,0.1333333333333333,0.05663575630671054,1346,2.0
23,Single Session,Open Set,erpcore p300,siamese,15,session_1,0.0,0.02631578947368418,0.8157894736842105,0.01026203048719737,1346,2.0
24,Single Session,Open Set,erpcore p300,siamese,23,session_1,0.0,0.08108108108108103,0.1351351351351351,0.02042646472698286,1346,2.0
25,Single Session,Open Set,erpcore p300,siamese,25,session_1,0.07692307692307687,0.5897435897435898,1.0,0.09274755927475593,1346,2.0
26,Single Session,Open Set,erpcore p300,siamese,31,session_1,0.0,0.0,0.0,0.0001,1346,2.0
27,Single Session,Open Set,erpcore p300,siamese,32,session_1,0.0,0.11428571428571432,0.19999999999999996,0.016942395854096074,1346,2.0
28,Single Session,Open Set,erpcore p300,siamese,37,session_1,0.0,0.08108108108108103,0.1351351351351351,0.047728178557194106,1346,2.0
29,Single Session,Open Set,erpcore p300,siamese,38,session_1,0.0,0.08823529411764708,0.1470588235294118,0.029411764705891186,1346,2.0
30,Single Session,Open Set,erpcore p300,siamese,2,session_1,0.0,0.0,0.0,0.0001,1346,2.0
31,Single Session,Open Set,erpcore p300,siamese,4,session_1,0.0,0.1333333333333333,0.5333333333333333,0.028916143184764185,1346,2.0
32,Single Session,Open Set,erpcore p300,siamese,7,session_1,0.0,0.23529411764705888,0.23529411764705888,0.016283174053478074,1346,2.0
33,Single Session,Open Set,erpcore p300,siamese,11,session_1,0.0,0.05128205128205132,0.07692307692307687,0.026499302649930265,1346,2.0
34,Single Session,Open Set,erpcore p300,siamese,13,session_1,0.0,0.06666666666666665,0.23333333333333328,0.04826004586698575,1346,2.0
35,Single Session,Open Set,erpcore p300,siamese,21,session_1,0.02857142857142858,0.1428571428571429,0.2857142857142857,0.04903328682479569,1346,2.0
36,Single Session,Open Set,erpcore p300,siamese,28,session_1,0.08108108108108103,0.10810810810810811,0.21621621621621623,0.081081081081253,1346,2.0
37,Single Session,Open Set,erpcore p300,siamese,35,session_1,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.09523809523809594,1346,2.0
38,Single Session,Open Set,erpcore p300,siamese,39,session_1,0.0,0.0,0.02631578947368418,0.006575670020922587,1346,2.0
39,Single Session,Open Set,erpcore p300,siamese,40,session_1,0.02631578947368418,0.1578947368421053,0.1842105263157895,0.04612932151041148,1346,2.0
