,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,erpcore p300,siamese,6,session_1,0.0,0.0,0.0,0.0001,1346,1.0
1,Single Session,Open Set,erpcore p300,siamese,14,session_1,0.0,0.033333333333333326,0.033333333333333326,0.010070794695383389,1346,1.0
2,Single Session,Open Set,erpcore p300,siamese,16,session_1,0.0,0.0,0.07692307692307687,0.003495805033959249,1346,1.0
3,Single Session,Open Set,erpcore p300,siamese,18,session_1,0.0,0.0,0.0,0.0001,1346,1.0
4,Single Session,Open Set,erpcore p300,siamese,20,session_1,0.02631578947368418,0.02631578947368418,0.07894736842105265,0.026315789473684313,1346,1.0
5,Single Session,Open Set,erpcore p300,siamese,24,session_1,0.0,0.2571428571428571,0.37142857142857144,0.06487941000597967,1346,1.0
6,Single Session,Open Set,erpcore p300,siamese,26,session_1,0.0,0.21052631578947367,0.3157894736842105,0.026315789473698,1346,1.0
7,Single Session,Open Set,erpcore p300,siamese,29,session_1,0.027027027027026973,0.16216216216216217,0.2432432432432432,0.03776404942208051,1346,1.0
8,Single Session,Open Set,erpcore p300,siamese,30,session_1,0.0,0.0,0.0,0.0001,1346,1.0
9,Single Session,Open Set,erpcore p300,siamese,33,session_1,0.0,0.07499999999999996,0.19999999999999996,0.010487065951992542,1346,1.0
10,Single Session,Open Set,erpcore p300,siamese,1,session_1,0.0,0.0,0.0,0.0001,1346,1.0
11,Single Session,Open Set,erpcore p300,siamese,3,session_1,0.0,0.1515151515151515,0.5454545454545454,0.022228867623604466,1346,1.0
12,Single Session,Open Set,erpcore p300,siamese,5,session_1,0.052631578947368474,0.42105263157894735,0.8421052631578947,0.05263157894736846,1346,1.0
13,Single Session,Open Set,erpcore p300,siamese,8,session_1,0.0,0.1470588235294118,0.3529411764705882,0.041562842619356125,1346,1.0
14,Single Session,Open Set,erpcore p300,siamese,17,session_1,0.0,0.0,0.0,0.0001,1346,1.0
15,Single Session,Open Set,erpcore p300,siamese,19,session_1,0.02564102564102566,0.07692307692307687,0.33333333333333337,0.05128205128205133,1346,1.0
16,Single Session,Open Set,erpcore p300,siamese,22,session_1,0.0,0.0,0.11111111111111116,0.0031974420463629096,1346,1.0
17,Single Session,Open Set,erpcore p300,siamese,27,session_1,0.0,0.0,0.03703703703703709,0.003191701575902653,1346,1.0
18,Single Session,Open Set,erpcore p300,siamese,34,session_1,0.02777777777777779,0.3055555555555556,0.5555555555555556,0.06108619830592925,1346,1.0
19,Single Session,Open Set,erpcore p300,siamese,36,session_1,0.0,0.0,0.0,0.0001,1346,1.0
20,Single Session,Open Set,erpcore p300,siamese,9,session_1,0.0,0.0,0.0,0.0001,1346,1.0
21,Single Session,Open Set,erpcore p300,siamese,10,session_1,0.375,0.625,0.75,0.15220433869839048,1346,1.0
22,Single Session,Open Set,erpcore p300,siamese,12,session_1,0.0,0.06666666666666665,0.43333333333333335,0.05663575630671054,1346,1.0
23,Single Session,Open Set,erpcore p300,siamese,15,session_1,0.0,0.13157894736842102,0.21052631578947367,0.026315789473684213,1346,1.0
24,Single Session,Open Set,erpcore p300,siamese,23,session_1,0.0,0.0,0.21621621621621623,0.006892188852633682,1346,1.0
25,Single Session,Open Set,erpcore p300,siamese,25,session_1,0.02564102564102566,0.33333333333333337,0.6923076923076923,0.07214675722466374,1346,1.0
26,Single Session,Open Set,erpcore p300,siamese,31,session_1,0.0,0.0,0.0,0.0001,1346,1.0
27,Single Session,Open Set,erpcore p300,siamese,32,session_1,0.0,0.02857142857142858,0.02857142857142858,0.02033087502491529,1346,1.0
28,Single Session,Open Set,erpcore p300,siamese,37,session_1,0.0,0.05405405405405406,0.21621621621621623,0.02702702702703957,1346,1.0
29,Single Session,Open Set,erpcore p300,siamese,38,session_1,0.0,0.05882352941176472,0.47058823529411764,0.05401357827476039,1346,1.0
30,Single Session,Open Set,erpcore p300,siamese,2,session_1,0.0,0.0,0.02564102564102566,0.0033871289101414623,1346,1.0
31,Single Session,Open Set,erpcore p300,siamese,4,session_1,0.0,0.09999999999999998,0.6,0.03333333333333333,1346,1.0
32,Single Session,Open Set,erpcore p300,siamese,7,session_1,0.0,0.0,0.20588235294117652,0.00979431929480901,1346,1.0
33,Single Session,Open Set,erpcore p300,siamese,11,session_1,0.05128205128205132,0.20512820512820518,0.6666666666666667,0.07692307692307683,1346,1.0
34,Single Session,Open Set,erpcore p300,siamese,13,session_1,0.033333333333333326,0.06666666666666665,0.4,0.03333333333333337,1346,1.0
35,Single Session,Open Set,erpcore p300,siamese,21,session_1,0.0,0.2857142857142857,0.6571428571428571,0.057142857142857155,1346,1.0
36,Single Session,Open Set,erpcore p300,siamese,28,session_1,0.05405405405405406,0.10810810810810811,0.7567567567567568,0.054054054054054085,1346,1.0
37,Single Session,Open Set,erpcore p300,siamese,35,session_1,0.0,0.04761904761904767,0.33333333333333337,0.0187624750499002,1346,1.0
38,Single Session,Open Set,erpcore p300,siamese,39,session_1,0.0,0.0,0.0,0.0001,1346,1.0
39,Single Session,Open Set,erpcore p300,siamese,40,session_1,0.0,0.0,0.2894736842105263,0.006595646873063778,1346,1.0
