,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,erpcore p300,siamese,6,session_1,0.0,0.0,0.0,0.0001,1346,1.2
1,Single Session,Open Set,erpcore p300,siamese,14,session_1,0.0,0.0,0.033333333333333326,0.0033901685113171803,1346,1.2
2,Single Session,Open Set,erpcore p300,siamese,16,session_1,0.0,0.02564102564102566,0.7948717948717949,0.010360629607491532,1346,1.2
3,Single Session,Open Set,erpcore p300,siamese,18,session_1,0.0,0.1515151515151515,0.1515151515151515,0.03030303030303039,1346,1.2
4,Single Session,Open Set,erpcore p300,siamese,20,session_1,0.02631578947368418,0.10526315789473684,0.368421052631579,0.02759788781508419,1346,1.2
5,Single Session,Open Set,erpcore p300,siamese,24,session_1,0.05714285714285716,0.3142857142857143,0.4,0.08571428571428574,1346,1.2
6,Single Session,Open Set,erpcore p300,siamese,26,session_1,0.0,0.5789473684210527,0.5789473684210527,0.055202264025303815,1346,1.2
7,Single Session,Open Set,erpcore p300,siamese,29,session_1,0.10810810810810811,0.8378378378378378,0.9459459459459459,0.10810810810810807,1346,1.2
8,Single Session,Open Set,erpcore p300,siamese,30,session_1,0.0,0.12121212121212122,0.21212121212121215,0.06060606060606352,1346,1.2
9,Single Session,Open Set,erpcore p300,siamese,33,session_1,0.0,0.575,0.825,0.0729156290467178,1346,1.2
10,Single Session,Open Set,erpcore p300,siamese,1,session_1,0.0,0.0,0.0,0.0001,1346,1.2
11,Single Session,Open Set,erpcore p300,siamese,3,session_1,0.0,0.12121212121212122,0.303030303030303,0.03030303030303039,1346,1.2
12,Single Session,Open Set,erpcore p300,siamese,5,session_1,0.052631578947368474,0.4736842105263158,0.868421052631579,0.0789473684210854,1346,1.2
13,Single Session,Open Set,erpcore p300,siamese,8,session_1,0.0,0.32352941176470584,0.8823529411764706,0.058823529411844405,1346,1.2
14,Single Session,Open Set,erpcore p300,siamese,17,session_1,0.0,0.0,0.0,0.0001,1346,1.2
15,Single Session,Open Set,erpcore p300,siamese,19,session_1,0.0,0.10256410256410253,0.3076923076923077,0.02564102564091307,1346,1.2
16,Single Session,Open Set,erpcore p300,siamese,22,session_1,0.0,0.0,0.0,0.0001,1346,1.2
17,Single Session,Open Set,erpcore p300,siamese,27,session_1,0.0,0.14814814814814814,0.18518518518518523,0.018751246758428087,1346,1.2
18,Single Session,Open Set,erpcore p300,siamese,34,session_1,0.05555555555555558,0.13888888888888884,0.3055555555555556,0.05555555555555558,1346,1.2
19,Single Session,Open Set,erpcore p300,siamese,36,session_1,0.0,0.0,0.0,0.0001,1346,1.2
20,Single Session,Open Set,erpcore p300,siamese,9,session_1,0.0,0.0,0.0,0.0001,1346,1.2
21,Single Session,Open Set,erpcore p300,siamese,10,session_1,0.125,0.5,0.5,0.10552613170780453,1346,1.2
22,Single Session,Open Set,erpcore p300,siamese,12,session_1,0.0,0.06666666666666665,0.09999999999999998,0.03333333333333762,1346,1.2
23,Single Session,Open Set,erpcore p300,siamese,15,session_1,0.0,0.21052631578947367,0.26315789473684215,0.03423837093232182,1346,1.2
24,Single Session,Open Set,erpcore p300,siamese,23,session_1,0.0,0.45945945945945943,0.4864864864864865,0.020492571442851965,1346,1.2
25,Single Session,Open Set,erpcore p300,siamese,25,session_1,0.15384615384615385,0.6666666666666667,0.7435897435897436,0.12820512820561944,1346,1.2
26,Single Session,Open Set,erpcore p300,siamese,31,session_1,0.0,0.0,0.025000000000000022,0.003486403028190059,1346,1.2
27,Single Session,Open Set,erpcore p300,siamese,32,session_1,0.0,0.08571428571428574,0.19999999999999996,0.0285714285714386,1346,1.2
28,Single Session,Open Set,erpcore p300,siamese,37,session_1,0.0,0.08108108108108103,0.10810810810810811,0.04095257074531686,1346,1.2
29,Single Session,Open Set,erpcore p300,siamese,38,session_1,0.05882352941176472,0.38235294117647056,0.7058823529411764,0.05882352941132314,1346,1.2
30,Single Session,Open Set,erpcore p300,siamese,2,session_1,0.0,0.0,0.10256410256410253,0.006687627888406448,1346,1.2
31,Single Session,Open Set,erpcore p300,siamese,4,session_1,0.0,0.19999999999999996,0.8,0.06102303320370925,1346,1.2
32,Single Session,Open Set,erpcore p300,siamese,7,session_1,0.0,0.0,0.38235294117647056,0.0065782916375959335,1346,1.2
33,Single Session,Open Set,erpcore p300,siamese,11,session_1,0.0,0.02564102564102566,0.1282051282051282,0.02564102564104066,1346,1.2
34,Single Session,Open Set,erpcore p300,siamese,13,session_1,0.033333333333333326,0.033333333333333326,0.1333333333333333,0.03333333333333762,1346,1.2
35,Single Session,Open Set,erpcore p300,siamese,21,session_1,0.0,0.02857142857142858,0.08571428571428574,0.02857142857144442,1346,1.2
36,Single Session,Open Set,erpcore p300,siamese,28,session_1,0.027027027027026973,0.10810810810810811,0.2702702702702703,0.05261060183339976,1346,1.2
37,Single Session,Open Set,erpcore p300,siamese,35,session_1,0.04761904761904767,0.04761904761904767,0.04761904761904767,0.047619047619225634,1346,1.2
38,Single Session,Open Set,erpcore p300,siamese,39,session_1,0.0,0.0,0.052631578947368474,0.00329407067278898,1346,1.2
39,Single Session,Open Set,erpcore p300,siamese,40,session_1,0.0,0.1842105263157895,0.5526315789473684,0.03297798146856631,1346,1.2
