,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,erpcore p300,siamese,6,session_1,0.0,0.0,0.0,0.0001,1346,1.8
1,Single Session,Open Set,erpcore p300,siamese,14,session_1,0.0,0.06666666666666665,0.09999999999999998,0.020141589390766778,1346,1.8
2,Single Session,Open Set,erpcore p300,siamese,16,session_1,0.0,0.10256410256410253,0.5641025641025641,0.03805538951982467,1346,1.8
3,Single Session,Open Set,erpcore p300,siamese,18,session_1,0.0,0.030303030303030276,0.030303030303030276,0.03030303030303039,1346,1.8
4,Single Session,Open Set,erpcore p300,siamese,20,session_1,0.02631578947368418,0.5,0.7105263157894737,0.0482215801534323,1346,1.8
5,Single Session,Open Set,erpcore p300,siamese,24,session_1,0.17142857142857137,0.8857142857142857,0.9428571428571428,0.11610524217659957,1346,1.8
6,Single Session,Open Set,erpcore p300,siamese,26,session_1,0.0,0.8421052631578947,0.8947368421052632,0.0794061970708379,1346,1.8
7,Single Session,Open Set,erpcore p300,siamese,29,session_1,0.1351351351351351,0.6486486486486487,0.9189189189189189,0.11687923475488242,1346,1.8
8,Single Session,Open Set,erpcore p300,siamese,30,session_1,0.0,0.06060606060606055,0.1515151515151515,0.013578952623433678,1346,1.8
9,Single Session,Open Set,erpcore p300,siamese,33,session_1,0.09999999999999998,0.575,0.925,0.10000000000000264,1346,1.8
10,Single Session,Open Set,erpcore p300,siamese,1,session_1,0.0,0.0,0.02857142857142858,0.006477974885389676,1346,1.8
11,Single Session,Open Set,erpcore p300,siamese,3,session_1,0.030303030303030276,0.303030303030303,0.5454545454545454,0.07007575757575758,1346,1.8
12,Single Session,Open Set,erpcore p300,siamese,5,session_1,0.1842105263157895,0.5526315789473684,0.8421052631578947,0.11649031742862846,1346,1.8
13,Single Session,Open Set,erpcore p300,siamese,8,session_1,0.0,0.20588235294117652,0.7058823529411764,0.051190309620420156,1346,1.8
14,Single Session,Open Set,erpcore p300,siamese,17,session_1,0.0,0.0,0.0,0.0001,1346,1.8
15,Single Session,Open Set,erpcore p300,siamese,19,session_1,0.0,0.15384615384615385,0.41025641025641024,0.02564102564057247,1346,1.8
16,Single Session,Open Set,erpcore p300,siamese,22,session_1,0.0,0.07407407407407407,0.11111111111111116,0.01565928585677239,1346,1.8
17,Single Session,Open Set,erpcore p300,siamese,27,session_1,0.03703703703703709,0.11111111111111116,0.37037037037037035,0.04069419509275883,1346,1.8
18,Single Session,Open Set,erpcore p300,siamese,34,session_1,0.05555555555555558,0.19444444444444442,0.41666666666666663,0.07713004484304933,1346,1.8
19,Single Session,Open Set,erpcore p300,siamese,36,session_1,0.0,0.0,0.0,0.0001,1346,1.8
20,Single Session,Open Set,erpcore p300,siamese,9,session_1,0.0,0.0,0.0,0.0001,1346,1.8
21,Single Session,Open Set,erpcore p300,siamese,10,session_1,0.0,0.5,0.75,0.09623263715399222,1346,1.8
22,Single Session,Open Set,erpcore p300,siamese,12,session_1,0.0,0.0,0.033333333333333326,0.009971083856815237,1346,1.8
23,Single Session,Open Set,erpcore p300,siamese,15,session_1,0.0,0.3157894736842105,0.5526315789473684,0.052631578947358974,1346,1.8
24,Single Session,Open Set,erpcore p300,siamese,23,session_1,0.0,0.0,0.21621621621621623,0.0034987317097552135,1346,1.8
25,Single Session,Open Set,erpcore p300,siamese,25,session_1,0.0,0.4358974358974359,0.6153846153846154,0.05849647090158477,1346,1.8
26,Single Session,Open Set,erpcore p300,siamese,31,session_1,0.0,0.0,0.0,0.0001,1346,1.8
27,Single Session,Open Set,erpcore p300,siamese,32,session_1,0.05714285714285716,0.05714285714285716,0.08571428571428574,0.05714285714302893,1346,1.8
28,Single Session,Open Set,erpcore p300,siamese,37,session_1,0.0,0.027027027027026973,0.05405405405405406,0.02702702702716951,1346,1.8
29,Single Session,Open Set,erpcore p300,siamese,38,session_1,0.0,0.23529411764705888,0.5588235294117647,0.0168825546934834,1346,1.8
30,Single Session,Open Set,erpcore p300,siamese,2,session_1,0.0,0.05128205128205132,0.46153846153846156,0.02564102564057247,1346,1.8
31,Single Session,Open Set,erpcore p300,siamese,4,session_1,0.0,0.1333333333333333,0.6666666666666667,0.05142800079888157,1346,1.8
32,Single Session,Open Set,erpcore p300,siamese,7,session_1,0.0,0.05882352941176472,0.05882352941176472,0.022725007475331408,1346,1.8
33,Single Session,Open Set,erpcore p300,siamese,11,session_1,0.15384615384615385,0.7948717948717949,1.0,0.10270998652492888,1346,1.8
34,Single Session,Open Set,erpcore p300,siamese,13,session_1,0.0,0.23333333333333328,0.7666666666666666,0.05783228636952837,1346,1.8
35,Single Session,Open Set,erpcore p300,siamese,21,session_1,0.08571428571428574,0.8,1.0,0.09806657364959138,1346,1.8
36,Single Session,Open Set,erpcore p300,siamese,28,session_1,0.29729729729729726,0.4054054054054054,0.5405405405405406,0.17437225986448784,1346,1.8
37,Single Session,Open Set,erpcore p300,siamese,35,session_1,0.2857142857142857,0.5714285714285714,0.7619047619047619,0.14285714285714302,1346,1.8
38,Single Session,Open Set,erpcore p300,siamese,39,session_1,0.0,0.0,0.0,0.0001,1346,1.8
39,Single Session,Open Set,erpcore p300,siamese,40,session_1,0.0,0.21052631578947367,0.9473684210526316,0.06266812792667131,1346,1.8
