,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,Spot Pilot P300 dataset,siamese,1,session_1,0.0,0.0,0.0,0.0001,12000,1.0
1,Single Session,Open Set,Spot Pilot P300 dataset,siamese,3,session_1,0.0,0.0011111111111110628,0.0011111111111110628,0.0011111111111156275,12000,1.0
2,Single Session,Open Set,Spot Pilot P300 dataset,siamese,7,session_1,0.0,0.0,0.0,0.0004854840275754921,12000,1.0
3,Single Session,Open Set,Spot Pilot P300 dataset,siamese,2,session_1,0.0,0.0,0.0,0.0001,12000,1.0
4,Single Session,Open Set,Spot Pilot P300 dataset,siamese,6,session_1,0.0,0.0,0.0,0.0001,12000,1.0
5,Single Session,Open Set,Spot Pilot P300 dataset,siamese,10,session_1,0.0,0.0,0.0,0.0001,12000,1.0
6,Single Session,Open Set,Spot Pilot P300 dataset,siamese,13,session_1,0.0,0.0,0.0,0.0001,12000,1.0
7,Single Session,Open Set,Spot Pilot P300 dataset,siamese,5,session_1,0.0,0.0011111111111110628,0.0011111111111110628,0.0011111111111156275,12000,1.0
8,Single Session,Open Set,Spot Pilot P300 dataset,siamese,9,session_1,0.0,0.0,0.0,0.0001,12000,1.0
9,Single Session,Open Set,Spot Pilot P300 dataset,siamese,12,session_1,0.0,0.0022222222222222365,0.0022222222222222365,0.0022222222223678193,12000,1.0
10,Single Session,Open Set,Spot Pilot P300 dataset,siamese,4,session_1,0.0,0.0,0.0,0.0001,12000,1.0
11,Single Session,Open Set,Spot Pilot P300 dataset,siamese,8,session_1,0.0011111111111110628,0.0011111111111110628,0.0011111111111110628,0.0011111111111156275,12000,1.0
12,Single Session,Open Set,Spot Pilot P300 dataset,siamese,11,session_1,0.0,0.0,0.0,0.0001,12000,1.0
