,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,Visual Speller LLP,siamese,6,session_1,0.0,0.0,0.0,0.0001,12716,200
1,Single Session,Open Set,Visual Speller LLP,siamese,9,session_1,0.0,0.0,0.0,0.0001,12716,200
2,Single Session,Open Set,Visual Speller LLP,siamese,10,session_1,0.0,0.0,0.0,0.0001,12716,200
3,Single Session,Open Set,Visual Speller LLP,siamese,7,session_1,0.0,0.0,0.0,0.0001,12716,200
4,Single Session,Open Set,Visual Speller LLP,siamese,8,session_1,0.0,0.0,0.0,0.0001,12716,200
5,Single Session,Open Set,Visual Speller LLP,siamese,11,session_1,0.0,0.0,0.0010752688172043223,0.0010064964772623268,12716,200
6,Single Session,Open Set,Visual Speller LLP,siamese,13,session_1,0.0022371364653244186,0.0022371364653244186,0.0022371364653244186,0.0022371364654653696,12716,200
7,Single Session,Open Set,Visual Speller LLP,siamese,2,session_1,0.0,0.0,0.0,0.0005462988254575284,12716,200
8,Single Session,Open Set,Visual Speller LLP,siamese,4,session_1,0.0,0.0,0.0,0.0001,12716,200
9,Single Session,Open Set,Visual Speller LLP,siamese,12,session_1,0.0,0.0,0.0,0.0001,12716,200
10,Single Session,Open Set,Visual Speller LLP,siamese,1,session_1,0.0,0.0,0.0,0.0001,12716,200
11,Single Session,Open Set,Visual Speller LLP,siamese,3,session_1,0.0,0.0,0.0,0.0001,12716,200
12,Single Session,Open Set,Visual Speller LLP,siamese,5,session_1,0.0,0.0,0.0,0.0001,12716,200
