,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,Brain Invaders 2015a,siamese,1,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
1,Single Session,Open Set,Brain Invaders 2015a,siamese,6,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
2,Single Session,Open Set,Brain Invaders 2015a,siamese,7,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
3,Single Session,Open Set,Brain Invaders 2015a,siamese,8,session_1,0.003968253968253954,0.007936507936507908,0.04365079365079361,0.007936507936791735,11913,1.5999999999999999
4,Single Session,Open Set,Brain Invaders 2015a,siamese,14,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
5,Single Session,Open Set,Brain Invaders 2015a,siamese,15,session_1,0.0,0.04761904761904767,0.2142857142857143,0.023802527181898327,11913,1.5999999999999999
6,Single Session,Open Set,Brain Invaders 2015a,siamese,24,session_1,0.01851851851851849,0.23611111111111116,0.4814814814814815,0.05873715124816447,11913,1.5999999999999999
7,Single Session,Open Set,Brain Invaders 2015a,siamese,28,session_1,0.020000000000000018,0.2766666666666666,0.5666666666666667,0.05999999999999947,11913,1.5999999999999999
8,Single Session,Open Set,Brain Invaders 2015a,siamese,29,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
9,Single Session,Open Set,Brain Invaders 2015a,siamese,30,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
10,Single Session,Open Set,Brain Invaders 2015a,siamese,3,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
11,Single Session,Open Set,Brain Invaders 2015a,siamese,13,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
12,Single Session,Open Set,Brain Invaders 2015a,siamese,20,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
13,Single Session,Open Set,Brain Invaders 2015a,siamese,21,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
14,Single Session,Open Set,Brain Invaders 2015a,siamese,22,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
15,Single Session,Open Set,Brain Invaders 2015a,siamese,23,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
16,Single Session,Open Set,Brain Invaders 2015a,siamese,25,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
17,Single Session,Open Set,Brain Invaders 2015a,siamese,27,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
18,Single Session,Open Set,Brain Invaders 2015a,siamese,32,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
19,Single Session,Open Set,Brain Invaders 2015a,siamese,33,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
20,Single Session,Open Set,Brain Invaders 2015a,siamese,42,session_1,0.0,0.0,0.0,0.0001,11913,1.5999999999999999
21,Single Session,Open Set,Brain Invaders 2015a,siamese,2,session_1,0.0,0.0,0.031746031746031744,0.002536337918251878,11913,1.5999999999999999
