,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,erpcore n400,siamese,2,session_1,0.0,0.050000000000000044,0.1333333333333333,0.025127131319174396,1836,200
1,Single Session,Open Set,erpcore n400,siamese,14,session_1,0.0,0.0,0.0,0.0001,1836,200
2,Single Session,Open Set,erpcore n400,siamese,17,session_1,0.0,0.0,0.0,0.0001,1836,200
3,Single Session,Open Set,erpcore n400,siamese,19,session_1,0.0,0.0,0.0,0.0001,1836,200
4,Single Session,Open Set,erpcore n400,siamese,25,session_1,0.0,0.02631578947368418,0.02631578947368418,0.026315789473983126,1836,200
5,Single Session,Open Set,erpcore n400,siamese,29,session_1,0.019607843137254943,0.07843137254901966,0.4117647058823529,0.03691542288557214,1836,200
6,Single Session,Open Set,erpcore n400,siamese,34,session_1,0.0,0.0,0.0,0.0001,1836,200
7,Single Session,Open Set,erpcore n400,siamese,38,session_1,0.0,0.036363636363636376,0.036363636363636376,0.018181818181818233,1836,200
8,Single Session,Open Set,erpcore n400,siamese,39,session_1,0.0,0.09090909090909094,0.48484848484848486,0.047149122807017545,1836,200
9,Single Session,Open Set,erpcore n400,siamese,1,session_1,0.0,0.0,0.08571428571428574,0.004692257774671791,1836,200
10,Single Session,Open Set,erpcore n400,siamese,11,session_1,0.0,0.06666666666666665,0.06666666666666665,0.03333333333333333,1836,200
11,Single Session,Open Set,erpcore n400,siamese,15,session_1,0.0,0.016949152542372836,0.016949152542372836,0.01694915254237268,1836,200
12,Single Session,Open Set,erpcore n400,siamese,16,session_1,0.0,0.01666666666666672,0.033333333333333326,0.01666666666666666,1836,200
13,Single Session,Open Set,erpcore n400,siamese,18,session_1,0.0,0.050000000000000044,0.050000000000000044,0.015770036929833316,1836,200
14,Single Session,Open Set,erpcore n400,siamese,26,session_1,0.0,0.0,0.0,0.0001,1836,200
15,Single Session,Open Set,erpcore n400,siamese,31,session_1,0.0,0.0,0.0,0.0001,1836,200
16,Single Session,Open Set,erpcore n400,siamese,35,session_1,0.0,0.0,0.0,0.0001,1836,200
17,Single Session,Open Set,erpcore n400,siamese,36,session_1,0.05555555555555558,0.05555555555555558,0.05555555555555558,0.05555555555555562,1836,200
18,Single Session,Open Set,erpcore n400,siamese,40,session_1,0.0,0.0,0.0,0.0001,1836,200
19,Single Session,Open Set,erpcore n400,siamese,9,session_1,0.0,0.0,0.0,0.0001,1836,200
20,Single Session,Open Set,erpcore n400,siamese,12,session_1,0.01666666666666672,0.033333333333333326,0.033333333333333326,0.03333333333333331,1836,200
21,Single Session,Open Set,erpcore n400,siamese,20,session_1,0.0,0.0,0.019230769230769273,0.009849766192418665,1836,200
22,Single Session,Open Set,erpcore n400,siamese,21,session_1,0.02564102564102566,0.1282051282051282,0.5128205128205128,0.043036461446503284,1836,200
23,Single Session,Open Set,erpcore n400,siamese,22,session_1,0.0,0.01666666666666672,0.01666666666666672,0.01666666666666666,1836,200
24,Single Session,Open Set,erpcore n400,siamese,24,session_1,0.06779661016949157,0.18644067796610164,0.44067796610169496,0.06779661016982809,1836,200
25,Single Session,Open Set,erpcore n400,siamese,28,session_1,0.0,0.0,0.0,0.0001,1836,200
26,Single Session,Open Set,erpcore n400,siamese,32,session_1,0.023809523809523836,0.04761904761904767,0.3571428571428571,0.047619047619047714,1836,200
27,Single Session,Open Set,erpcore n400,siamese,33,session_1,0.0,0.0,0.0,0.0001,1836,200
28,Single Session,Open Set,erpcore n400,siamese,3,session_1,0.0,0.0,0.0,0.0001,1836,200
29,Single Session,Open Set,erpcore n400,siamese,4,session_1,0.024390243902439046,0.07317073170731703,0.09756097560975607,0.04878048780458374,1836,200
30,Single Session,Open Set,erpcore n400,siamese,5,session_1,0.0,0.0,0.0,0.0001,1836,200
31,Single Session,Open Set,erpcore n400,siamese,6,session_1,0.0,0.0,0.0,0.0001,1836,200
32,Single Session,Open Set,erpcore n400,siamese,7,session_1,0.0,0.017857142857142905,0.017857142857142905,0.012431626056688216,1836,200
33,Single Session,Open Set,erpcore n400,siamese,8,session_1,0.0,0.08695652173913049,0.08695652173913049,0.08021577343789021,1836,200
34,Single Session,Open Set,erpcore n400,siamese,10,session_1,0.02083333333333337,0.02083333333333337,0.04166666666666663,0.02083333333333978,1836,200
35,Single Session,Open Set,erpcore n400,siamese,13,session_1,0.0,0.0,0.01666666666666672,0.002584749975146635,1836,200
36,Single Session,Open Set,erpcore n400,siamese,23,session_1,0.0,0.0,0.0,0.0001,1836,200
37,Single Session,Open Set,erpcore n400,siamese,27,session_1,0.017241379310344862,0.017241379310344862,0.017241379310344862,0.017241379310381014,1836,200
38,Single Session,Open Set,erpcore n400,siamese,37,session_1,0.0,0.0,0.0,0.0001,1836,200
