,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,erpcore n400,siamese,3,session_1,0.0,0.16666666666666663,0.5238095238095238,0.04761904761894836,2110,250
1,Single Session,Open Set,erpcore n400,siamese,4,session_1,0.0,0.019607843137254943,0.05882352941176472,0.019607843137254923,2110,250
2,Single Session,Open Set,erpcore n400,siamese,5,session_1,0.0,0.02631578947368418,0.1578947368421053,0.01972701006276776,2110,250
3,Single Session,Open Set,erpcore n400,siamese,13,session_1,0.033333333333333326,0.19999999999999996,0.31666666666666665,0.0659111243662392,2110,250
4,Single Session,Open Set,erpcore n400,siamese,14,session_1,0.0,0.0,0.0,0.0001,2110,250
5,Single Session,Open Set,erpcore n400,siamese,17,session_1,0.0,0.0,0.0,0.0001,2110,250
6,Single Session,Open Set,erpcore n400,siamese,20,session_1,0.018181818181818188,0.018181818181818188,0.036363636363636376,0.018181818181842193,2110,250
7,Single Session,Open Set,erpcore n400,siamese,22,session_1,0.0,0.0,0.0,0.0001,2110,250
8,Single Session,Open Set,erpcore n400,siamese,26,session_1,0.0,0.5166666666666666,0.8,0.09481725584182145,2110,250
9,Single Session,Open Set,erpcore n400,siamese,34,session_1,0.0,0.0,0.050000000000000044,0.004187855219862399,2110,250
10,Single Session,Open Set,erpcore n400,siamese,2,session_1,0.0,0.01666666666666672,0.1333333333333333,0.01103489412466448,2110,250
11,Single Session,Open Set,erpcore n400,siamese,10,session_1,0.04166666666666663,0.27083333333333337,0.4375,0.07992435552901364,2110,250
12,Single Session,Open Set,erpcore n400,siamese,11,session_1,0.0,0.06666666666666665,0.08333333333333337,0.03333333333333762,2110,250
13,Single Session,Open Set,erpcore n400,siamese,25,session_1,0.0,0.0,0.1071428571428571,0.008751864743908504,2110,250
14,Single Session,Open Set,erpcore n400,siamese,27,session_1,0.0,0.0,0.01666666666666672,0.006660701859031714,2110,250
15,Single Session,Open Set,erpcore n400,siamese,28,session_1,0.017241379310344862,0.03448275862068961,0.051724137931034475,0.017241379310381014,2110,250
16,Single Session,Open Set,erpcore n400,siamese,31,session_1,0.0,0.0,0.0,0.0001,2110,250
17,Single Session,Open Set,erpcore n400,siamese,35,session_1,0.0,0.0,0.0,0.0001,2110,250
18,Single Session,Open Set,erpcore n400,siamese,39,session_1,0.0,0.020408163265306145,0.04081632653061229,0.020408163265306138,2110,250
19,Single Session,Open Set,erpcore n400,siamese,1,session_1,0.020408163265306145,0.08163265306122447,0.18367346938775508,0.025893629767689545,2110,250
20,Single Session,Open Set,erpcore n400,siamese,7,session_1,0.0,0.0357142857142857,0.0892857142857143,0.021841029221103023,2110,250
21,Single Session,Open Set,erpcore n400,siamese,9,session_1,0.0,0.0,0.0,0.0001,2110,250
22,Single Session,Open Set,erpcore n400,siamese,15,session_1,0.0,0.0,0.033333333333333326,0.006680626184066209,2110,250
23,Single Session,Open Set,erpcore n400,siamese,19,session_1,0.0,0.0,0.1333333333333333,0.004495055439017081,2110,250
24,Single Session,Open Set,erpcore n400,siamese,23,session_1,0.0,0.0,0.0,0.0001,2110,250
25,Single Session,Open Set,erpcore n400,siamese,24,session_1,0.0,0.033333333333333326,0.033333333333333326,0.011067903081064912,2110,250
26,Single Session,Open Set,erpcore n400,siamese,32,session_1,0.01666666666666672,0.01666666666666672,0.01666666666666672,0.016666666666712526,2110,250
27,Single Session,Open Set,erpcore n400,siamese,36,session_1,0.0,0.0,0.0,0.0001,2110,250
28,Single Session,Open Set,erpcore n400,siamese,37,session_1,0.0,0.01666666666666672,0.16666666666666663,0.01666666666666666,2110,250
29,Single Session,Open Set,erpcore n400,siamese,6,session_1,0.0,0.0,0.0,0.0001,2110,250
30,Single Session,Open Set,erpcore n400,siamese,8,session_1,0.0,0.0,0.0,0.0001,2110,250
31,Single Session,Open Set,erpcore n400,siamese,12,session_1,0.01666666666666672,0.01666666666666672,0.033333333333333326,0.016666666666712526,2110,250
32,Single Session,Open Set,erpcore n400,siamese,16,session_1,0.0,0.0,0.0,0.0001,2110,250
33,Single Session,Open Set,erpcore n400,siamese,18,session_1,0.0,0.0,0.0,0.0001,2110,250
34,Single Session,Open Set,erpcore n400,siamese,21,session_1,0.025000000000000022,0.025000000000000022,0.025000000000000022,0.025000000000016193,2110,250
35,Single Session,Open Set,erpcore n400,siamese,29,session_1,0.0,0.10169491525423724,0.5254237288135593,0.033898305084745464,2110,250
36,Single Session,Open Set,erpcore n400,siamese,33,session_1,0.0,0.0,0.0,0.0001,2110,250
37,Single Session,Open Set,erpcore n400,siamese,38,session_1,0.0,0.05084745762711862,0.6949152542372881,0.014558508251483273,2110,250
38,Single Session,Open Set,erpcore n400,siamese,40,session_1,0.018181818181818188,0.036363636363636376,0.054545454545454564,0.018181818181846436,2110,250
