,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,erpcore n400,siamese,2,session_1,0.0,0.01666666666666672,0.09999999999999998,0.013023163336315738,2366,400
1,Single Session,Open Set,erpcore n400,siamese,11,session_1,0.01666666666666672,0.033333333333333326,0.033333333333333326,0.024256884382145343,2366,400
2,Single Session,Open Set,erpcore n400,siamese,14,session_1,0.0,0.0,0.0,0.0001,2366,400
3,Single Session,Open Set,erpcore n400,siamese,19,session_1,0.0,0.0,0.0,0.0001,2366,400
4,Single Session,Open Set,erpcore n400,siamese,22,session_1,0.0,0.0,0.0,0.0001,2366,400
5,Single Session,Open Set,erpcore n400,siamese,23,session_1,0.0,0.0,0.0,0.0001,2366,400
6,Single Session,Open Set,erpcore n400,siamese,26,session_1,0.0,0.0,0.0,0.0001,2366,400
7,Single Session,Open Set,erpcore n400,siamese,34,session_1,0.0,0.0,0.0,0.0001,2366,400
8,Single Session,Open Set,erpcore n400,siamese,38,session_1,0.0,0.0,0.01666666666666672,0.00377771150213739,2366,400
9,Single Session,Open Set,erpcore n400,siamese,40,session_1,0.0,0.0,0.0,0.0001,2366,400
10,Single Session,Open Set,erpcore n400,siamese,4,session_1,0.0,0.050000000000000044,0.7166666666666667,0.03333333333333333,2366,400
11,Single Session,Open Set,erpcore n400,siamese,6,session_1,0.0,0.0,0.0,0.0001,2366,400
12,Single Session,Open Set,erpcore n400,siamese,7,session_1,0.0,0.0,0.0,0.0001,2366,400
13,Single Session,Open Set,erpcore n400,siamese,10,session_1,0.0,0.033333333333333326,0.18333333333333335,0.019385624813599765,2366,400
14,Single Session,Open Set,erpcore n400,siamese,15,session_1,0.0,0.0,0.0,0.0001,2366,400
15,Single Session,Open Set,erpcore n400,siamese,18,session_1,0.0,0.0,0.0,0.0001,2366,400
16,Single Session,Open Set,erpcore n400,siamese,27,session_1,0.01666666666666672,0.01666666666666672,0.5,0.016666666666712526,2366,400
17,Single Session,Open Set,erpcore n400,siamese,30,session_1,0.0,0.0,0.0,0.0001,2366,400
18,Single Session,Open Set,erpcore n400,siamese,31,session_1,0.0,0.0,0.0,0.0001,2366,400
19,Single Session,Open Set,erpcore n400,siamese,35,session_1,0.0,0.0,0.01666666666666672,0.0019882692116512577,2366,400
20,Single Session,Open Set,erpcore n400,siamese,1,session_1,0.016949152542372836,0.05084745762711862,0.0847457627118644,0.03389830508474959,2366,400
21,Single Session,Open Set,erpcore n400,siamese,5,session_1,0.0,0.0,0.0,0.0001,2366,400
22,Single Session,Open Set,erpcore n400,siamese,9,session_1,0.0,0.0,0.050000000000000044,0.00378901186558979,2366,400
23,Single Session,Open Set,erpcore n400,siamese,13,session_1,0.01666666666666672,0.1166666666666667,0.25,0.03906949000894721,2366,400
24,Single Session,Open Set,erpcore n400,siamese,17,session_1,0.0,0.0,0.0,0.0001,2366,400
25,Single Session,Open Set,erpcore n400,siamese,20,session_1,0.016949152542372836,0.016949152542372836,0.03389830508474578,0.016949152542413585,2366,400
26,Single Session,Open Set,erpcore n400,siamese,24,session_1,0.033333333333333326,0.050000000000000044,0.23333333333333328,0.037180634257878514,2366,400
27,Single Session,Open Set,erpcore n400,siamese,28,session_1,0.0,0.01666666666666672,0.033333333333333326,0.011134307585247043,2366,400
28,Single Session,Open Set,erpcore n400,siamese,32,session_1,0.01666666666666672,0.033333333333333326,0.41666666666666663,0.029724624714186302,2366,400
29,Single Session,Open Set,erpcore n400,siamese,36,session_1,0.0,0.0,0.0,0.0001,2366,400
30,Single Session,Open Set,erpcore n400,siamese,3,session_1,0.0,0.0,0.0,0.0001,2366,400
31,Single Session,Open Set,erpcore n400,siamese,8,session_1,0.0,0.01666666666666672,0.09999999999999998,0.014912019087384433,2366,400
32,Single Session,Open Set,erpcore n400,siamese,12,session_1,0.0,0.01666666666666672,0.01666666666666672,0.01666666666666666,2366,400
33,Single Session,Open Set,erpcore n400,siamese,16,session_1,0.0,0.0,0.0,0.0001,2366,400
34,Single Session,Open Set,erpcore n400,siamese,21,session_1,0.0,0.016949152542372836,0.03389830508474578,0.016949152542413585,2366,400
35,Single Session,Open Set,erpcore n400,siamese,25,session_1,0.0,0.0,0.01666666666666672,0.00377771150213739,2366,400
36,Single Session,Open Set,erpcore n400,siamese,29,session_1,0.0,0.01666666666666672,0.01666666666666672,0.016666666666666753,2366,400
37,Single Session,Open Set,erpcore n400,siamese,33,session_1,0.0,0.0,0.0,0.0001,2366,400
38,Single Session,Open Set,erpcore n400,siamese,37,session_1,0.0,0.033333333333333326,0.06666666666666665,0.01666666666666666,2366,400
39,Single Session,Open Set,erpcore n400,siamese,39,session_1,0.0,0.0,0.0,0.0001,2366,400
