,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,won 2022,siamese,3,session_1,0.0,0.0,0.0,0.000392195313266007,11000,1.5999999999999999
1,Single Session,Open Set,won 2022,siamese,7,session_1,0.0,0.0,0.050000000000000044,0.005000490244141583,11000,1.5999999999999999
2,Single Session,Open Set,won 2022,siamese,11,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
3,Single Session,Open Set,won 2022,siamese,15,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
4,Single Session,Open Set,won 2022,siamese,19,session_1,0.0,0.0,0.010000000000000009,0.003431708991077557,11000,1.5999999999999999
5,Single Session,Open Set,won 2022,siamese,23,session_1,0.0050000000000000044,0.0050000000000000044,0.020000000000000018,0.009216589861751152,11000,1.5999999999999999
6,Single Session,Open Set,won 2022,siamese,31,session_1,0.0,0.0050000000000000044,0.010000000000000009,0.005000000000010907,11000,1.5999999999999999
7,Single Session,Open Set,won 2022,siamese,35,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
8,Single Session,Open Set,won 2022,siamese,39,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
9,Single Session,Open Set,won 2022,siamese,43,session_1,0.0,0.010000000000000009,0.015000000000000013,0.010000000000361447,11000,1.5999999999999999
10,Single Session,Open Set,won 2022,siamese,47,session_1,0.0,0.0,0.14500000000000002,0.005000000000010907,11000,1.5999999999999999
11,Single Session,Open Set,won 2022,siamese,51,session_1,0.0,0.0,0.07999999999999996,0.00920883255767898,11000,1.5999999999999999
12,Single Session,Open Set,won 2022,siamese,54,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
13,Single Session,Open Set,won 2022,siamese,55,session_1,0.0050000000000000044,0.025000000000000022,0.19499999999999995,0.01764878909697029,11000,1.5999999999999999
14,Single Session,Open Set,won 2022,siamese,2,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
15,Single Session,Open Set,won 2022,siamese,6,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
16,Single Session,Open Set,won 2022,siamese,10,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
17,Single Session,Open Set,won 2022,siamese,13,session_1,0.0,0.0,0.010000000000000009,0.0049999999999999845,11000,1.5999999999999999
18,Single Session,Open Set,won 2022,siamese,14,session_1,0.0,0.0050000000000000044,0.015000000000000013,0.00539268555740759,11000,1.5999999999999999
19,Single Session,Open Set,won 2022,siamese,18,session_1,0.0050000000000000044,0.015000000000000013,0.040000000000000036,0.01500000000000004,11000,1.5999999999999999
20,Single Session,Open Set,won 2022,siamese,22,session_1,0.0050000000000000044,0.0050000000000000044,0.010000000000000009,0.0049999999999999975,11000,1.5999999999999999
21,Single Session,Open Set,won 2022,siamese,30,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
22,Single Session,Open Set,won 2022,siamese,34,session_1,0.0,0.0,0.0050000000000000044,0.00117658593979802,11000,1.5999999999999999
23,Single Session,Open Set,won 2022,siamese,38,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
24,Single Session,Open Set,won 2022,siamese,41,session_1,0.0,0.0,0.010000000000000009,0.003431708991077557,11000,1.5999999999999999
25,Single Session,Open Set,won 2022,siamese,42,session_1,0.0,0.0050000000000000044,0.0050000000000000044,0.005000000000010907,11000,1.5999999999999999
26,Single Session,Open Set,won 2022,siamese,46,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
27,Single Session,Open Set,won 2022,siamese,50,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
28,Single Session,Open Set,won 2022,siamese,1,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
29,Single Session,Open Set,won 2022,siamese,5,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
30,Single Session,Open Set,won 2022,siamese,9,session_1,0.0,0.0,0.0050000000000000044,0.00117658593979802,11000,1.5999999999999999
31,Single Session,Open Set,won 2022,siamese,17,session_1,0.0,0.0,0.015000000000000013,0.003039513677811551,11000,1.5999999999999999
32,Single Session,Open Set,won 2022,siamese,21,session_1,0.0,0.0,0.03500000000000003,0.0019922303018228907,11000,1.5999999999999999
33,Single Session,Open Set,won 2022,siamese,25,session_1,0.0,0.0,0.0050000000000000044,0.00117658593979802,11000,1.5999999999999999
34,Single Session,Open Set,won 2022,siamese,26,session_1,0.0,0.0050000000000000044,0.015000000000000013,0.0049999999999999975,11000,1.5999999999999999
35,Single Session,Open Set,won 2022,siamese,27,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
36,Single Session,Open Set,won 2022,siamese,29,session_1,0.0,0.0,0.030000000000000027,0.0038239043043435633,11000,1.5999999999999999
37,Single Session,Open Set,won 2022,siamese,33,session_1,0.0,0.0,0.0,0.0001,11000,1.5999999999999999
38,Single Session,Open Set,won 2022,siamese,37,session_1,0.0,0.020000000000000018,0.16000000000000003,0.015000000000000045,11000,1.5999999999999999
39,Single Session,Open Set,won 2022,siamese,45,session_1,0.0050000000000000044,0.04500000000000004,0.33499999999999996,0.02000196097656633,11000,1.5999999999999999
40,Single Session,Open Set,won 2022,siamese,49,session_1,0.0,0.0,0.0050000000000000044,0.003431708991077556,11000,1.5999999999999999
41,Single Session,Open Set,won 2022,siamese,53,session_1,0.0,0.0050000000000000044,0.010000000000000009,0.004999999999999984,11000,1.5999999999999999
