,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,won 2022,siamese,3,session_1,0.0,0.0,0.010000000000000009,0.005000000000010907,11000,1.4
1,Single Session,Open Set,won 2022,siamese,7,session_1,0.0,0.040000000000000036,0.235,0.021190216853153778,11000,1.4
2,Single Session,Open Set,won 2022,siamese,11,session_1,0.0,0.0,0.0,0.0001,11000,1.4
3,Single Session,Open Set,won 2022,siamese,15,session_1,0.0,0.0,0.020000000000000018,0.004902441415825081,11000,1.4
4,Single Session,Open Set,won 2022,siamese,19,session_1,0.0,0.010000000000000009,0.06999999999999995,0.010000000000000033,11000,1.4
5,Single Session,Open Set,won 2022,siamese,23,session_1,0.010000000000000009,0.015000000000000013,0.015000000000000013,0.01500000000000004,11000,1.4
6,Single Session,Open Set,won 2022,siamese,31,session_1,0.0,0.0050000000000000044,0.025000000000000022,0.00539268555740759,11000,1.4
7,Single Session,Open Set,won 2022,siamese,35,session_1,0.0,0.0,0.0,0.0001,11000,1.4
8,Single Session,Open Set,won 2022,siamese,39,session_1,0.0,0.0,0.0,0.0001,11000,1.4
9,Single Session,Open Set,won 2022,siamese,43,session_1,0.0050000000000000044,0.030000000000000027,0.18500000000000005,0.018433179723502304,11000,1.4
10,Single Session,Open Set,won 2022,siamese,47,session_1,0.0,0.030000000000000027,0.17500000000000004,0.013432689479360722,11000,1.4
11,Single Session,Open Set,won 2022,siamese,51,session_1,0.0050000000000000044,0.03500000000000003,0.30000000000000004,0.016981879393999408,11000,1.4
12,Single Session,Open Set,won 2022,siamese,54,session_1,0.0,0.0,0.0,0.0001,11000,1.4
13,Single Session,Open Set,won 2022,siamese,55,session_1,0.0050000000000000044,0.17500000000000004,0.505,0.029904892636532992,11000,1.4
14,Single Session,Open Set,won 2022,siamese,2,session_1,0.0,0.010000000000000009,0.025000000000000022,0.01000000000040014,11000,1.4
15,Single Session,Open Set,won 2022,siamese,6,session_1,0.0,0.0,0.0,0.0001,11000,1.4
16,Single Session,Open Set,won 2022,siamese,10,session_1,0.0,0.0,0.0050000000000000044,0.0015687812530640257,11000,1.4
17,Single Session,Open Set,won 2022,siamese,13,session_1,0.0,0.0,0.04500000000000004,0.0049999999999999845,11000,1.4
18,Single Session,Open Set,won 2022,siamese,14,session_1,0.0,0.010000000000000009,0.015000000000000013,0.010000000000000085,11000,1.4
19,Single Session,Open Set,won 2022,siamese,18,session_1,0.0,0.015000000000000013,0.020000000000000018,0.015000000000000032,11000,1.4
20,Single Session,Open Set,won 2022,siamese,22,session_1,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0049999999999999975,11000,1.4
21,Single Session,Open Set,won 2022,siamese,30,session_1,0.0,0.0,0.0,0.0001,11000,1.4
22,Single Session,Open Set,won 2022,siamese,34,session_1,0.0,0.0,0.0,0.0007843906265320131,11000,1.4
23,Single Session,Open Set,won 2022,siamese,38,session_1,0.0,0.0,0.0,0.0001,11000,1.4
24,Single Session,Open Set,won 2022,siamese,41,session_1,0.0,0.0,0.020000000000000018,0.004902441415825081,11000,1.4
25,Single Session,Open Set,won 2022,siamese,42,session_1,0.0,0.0050000000000000044,0.0050000000000000044,0.0049999999999999975,11000,1.4
26,Single Session,Open Set,won 2022,siamese,46,session_1,0.0,0.0,0.0,0.0007843906265320131,11000,1.4
27,Single Session,Open Set,won 2022,siamese,50,session_1,0.0,0.0,0.0,0.0001,11000,1.4
28,Single Session,Open Set,won 2022,siamese,1,session_1,0.0,0.0,0.0,0.0001,11000,1.4
29,Single Session,Open Set,won 2022,siamese,5,session_1,0.0,0.0,0.0,0.0001,11000,1.4
