,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,won 2022,siamese,3,session_1,0.0,0.0,0.0,0.0007843906265320131,11000,2.0
1,Single Session,Open Set,won 2022,siamese,7,session_1,0.0,0.0,0.0050000000000000044,0.00117658593979802,11000,2.0
2,Single Session,Open Set,won 2022,siamese,11,session_1,0.0,0.0,0.0,0.0001,11000,2.0
3,Single Session,Open Set,won 2022,siamese,15,session_1,0.0,0.0,0.0,0.0001,11000,2.0
4,Single Session,Open Set,won 2022,siamese,19,session_1,0.0,0.0,0.0,0.0003960788196851169,11000,2.0
5,Single Session,Open Set,won 2022,siamese,23,session_1,0.0050000000000000044,0.0050000000000000044,0.010000000000000009,0.0049999999999999975,11000,2.0
6,Single Session,Open Set,won 2022,siamese,31,session_1,0.0,0.010000000000000009,0.010000000000000009,0.010000000000396359,11000,2.0
7,Single Session,Open Set,won 2022,siamese,35,session_1,0.0,0.0,0.0050000000000000044,0.0049999999999999845,11000,2.0
8,Single Session,Open Set,won 2022,siamese,39,session_1,0.0,0.0,0.0,0.0001,11000,2.0
9,Single Session,Open Set,won 2022,siamese,43,session_1,0.0,0.0,0.0,0.0003960788196851169,11000,2.0
10,Single Session,Open Set,won 2022,siamese,47,session_1,0.0,0.0,0.040000000000000036,0.004669338013709971,11000,2.0
11,Single Session,Open Set,won 2022,siamese,51,session_1,0.0,0.0,0.06999999999999995,0.006535300524804436,11000,2.0
12,Single Session,Open Set,won 2022,siamese,54,session_1,0.0,0.0,0.0,0.0001,11000,2.0
13,Single Session,Open Set,won 2022,siamese,55,session_1,0.0050000000000000044,0.015000000000000013,0.050000000000000044,0.015000000000000045,11000,2.0
14,Single Session,Open Set,won 2022,siamese,2,session_1,0.0,0.0,0.0,0.000392195313266007,11000,2.0
15,Single Session,Open Set,won 2022,siamese,6,session_1,0.0,0.0,0.0,0.0001,11000,2.0
16,Single Session,Open Set,won 2022,siamese,10,session_1,0.0,0.0,0.0,0.0001,11000,2.0
17,Single Session,Open Set,won 2022,siamese,13,session_1,0.0,0.0050000000000000044,0.03500000000000003,0.00656927149720561,11000,2.0
18,Single Session,Open Set,won 2022,siamese,14,session_1,0.0,0.010000000000000009,0.020000000000000018,0.010000000000000024,11000,2.0
19,Single Session,Open Set,won 2022,siamese,18,session_1,0.0,0.015000000000000013,0.06499999999999995,0.015000000000000083,11000,2.0
20,Single Session,Open Set,won 2022,siamese,22,session_1,0.0,0.0050000000000000044,0.0050000000000000044,0.004999999999999984,11000,2.0
21,Single Session,Open Set,won 2022,siamese,30,session_1,0.0,0.0,0.0,0.0001,11000,2.0
22,Single Session,Open Set,won 2022,siamese,34,session_1,0.0,0.0,0.0,0.0007843906265320131,11000,2.0
23,Single Session,Open Set,won 2022,siamese,38,session_1,0.0,0.0,0.0,0.0001,11000,2.0
24,Single Session,Open Set,won 2022,siamese,41,session_1,0.0,0.0,0.010000000000000009,0.0023764729181107043,11000,2.0
25,Single Session,Open Set,won 2022,siamese,42,session_1,0.0,0.0,0.010000000000000009,0.004608294930875577,11000,2.0
26,Single Session,Open Set,won 2022,siamese,46,session_1,0.0,0.0,0.0,0.0003980495571698674,11000,2.0
27,Single Session,Open Set,won 2022,siamese,50,session_1,0.0,0.0,0.0050000000000000044,0.0049999999999999845,11000,2.0
28,Single Session,Open Set,won 2022,siamese,1,session_1,0.0,0.0,0.0,0.0001,11000,2.0
29,Single Session,Open Set,won 2022,siamese,5,session_1,0.0,0.0,0.0,0.0001,11000,2.0
30,Single Session,Open Set,won 2022,siamese,9,session_1,0.0,0.0,0.0,0.0001,11000,2.0
31,Single Session,Open Set,won 2022,siamese,17,session_1,0.0,0.0,0.0,0.0003960788196851169,11000,2.0
32,Single Session,Open Set,won 2022,siamese,21,session_1,0.0,0.0,0.020000000000000018,0.0023764729181107043,11000,2.0
33,Single Session,Open Set,won 2022,siamese,25,session_1,0.0,0.0,0.0,0.0001,11000,2.0
34,Single Session,Open Set,won 2022,siamese,26,session_1,0.0,0.0,0.0,0.0007843906265320131,11000,2.0
35,Single Session,Open Set,won 2022,siamese,27,session_1,0.0,0.0,0.0,0.0001,11000,2.0
36,Single Session,Open Set,won 2022,siamese,29,session_1,0.0,0.0,0.0,0.00039950727436162067,11000,2.0
37,Single Session,Open Set,won 2022,siamese,33,session_1,0.0,0.0,0.0,0.0001,11000,2.0
38,Single Session,Open Set,won 2022,siamese,37,session_1,0.0,0.0,0.0,0.0001,11000,2.0
39,Single Session,Open Set,won 2022,siamese,45,session_1,0.0,0.0050000000000000044,0.020000000000000018,0.008040003921953134,11000,2.0
40,Single Session,Open Set,won 2022,siamese,49,session_1,0.0,0.0,0.0,0.0001,11000,2.0
41,Single Session,Open Set,won 2022,siamese,53,session_1,0.0,0.0050000000000000044,0.0050000000000000044,0.005000000000010907,11000,2.0
42,Single Session,Open Set,won 2022,siamese,4,session_1,0.0,0.0050000000000000044,0.030000000000000027,0.004999999999999984,11000,2.0
43,Single Session,Open Set,won 2022,siamese,8,session_1,0.0,0.0,0.0050000000000000044,0.0049999999999999845,11000,2.0
44,Single Session,Open Set,won 2022,siamese,12,session_1,0.0,0.010000000000000009,0.04500000000000004,0.01000000000040014,11000,2.0
45,Single Session,Open Set,won 2022,siamese,16,session_1,0.0,0.0,0.0,0.0001,11000,2.0
46,Single Session,Open Set,won 2022,siamese,20,session_1,0.0,0.0,0.0,0.0001,11000,2.0
47,Single Session,Open Set,won 2022,siamese,24,session_1,0.0,0.0,0.0,0.0001,11000,2.0
48,Single Session,Open Set,won 2022,siamese,28,session_1,0.0,0.0,0.0,0.0001,11000,2.0
49,Single Session,Open Set,won 2022,siamese,32,session_1,0.0,0.0050000000000000044,0.030000000000000027,0.007059515638788117,11000,2.0
50,Single Session,Open Set,won 2022,siamese,36,session_1,0.0,0.0,0.0,0.0001,11000,2.0
