,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,mantegna 2019,siamese,5,session_1,0.02352941176470591,0.17647058823529416,0.788235294117647,0.0581088482796395,2213,150
1,Single Session,Open Set,mantegna 2019,siamese,8,session_1,0.0,0.09523809523809523,0.1785714285714286,0.030149757016760884,2213,150
2,Single Session,Open Set,mantegna 2019,siamese,14,session_1,0.0,0.022727272727272707,0.06818181818181823,0.022727272727272572,2213,150
3,Single Session,Open Set,mantegna 2019,siamese,16,session_1,0.0,0.011111111111111072,0.0444444444444444,0.011111111111110196,2213,150
4,Single Session,Open Set,mantegna 2019,siamese,24,session_1,0.15492957746478875,0.3661971830985915,0.5633802816901409,0.12676056338027686,2213,150
5,Single Session,Open Set,mantegna 2019,siamese,25,session_1,0.0,0.22807017543859653,0.7894736842105263,0.04474940334128878,2213,150
6,Single Session,Open Set,mantegna 2019,siamese,28,session_1,0.0,0.05405405405405406,0.16216216216216217,0.029484761242926635,2213,150
7,Single Session,Open Set,mantegna 2019,siamese,1,session_1,0.08045977011494254,0.27586206896551724,0.6091954022988506,0.09349593495934959,2213,150
8,Single Session,Open Set,mantegna 2019,siamese,9,session_1,0.0,0.0,0.23809523809523814,0.0093812375249501,2213,150
9,Single Session,Open Set,mantegna 2019,siamese,10,session_1,0.10344827586206895,0.7816091954022988,0.9195402298850575,0.10344827586206944,2213,150
10,Single Session,Open Set,mantegna 2019,siamese,13,session_1,0.08823529411764708,0.7205882352941176,1.0,0.09387106387205722,2213,150
11,Single Session,Open Set,mantegna 2019,siamese,15,session_1,0.31818181818181823,0.7954545454545454,0.9545454545454546,0.19068007567459924,2213,150
12,Single Session,Open Set,mantegna 2019,siamese,20,session_1,0.025000000000000022,0.625,0.825,0.0625,2213,150
13,Single Session,Open Set,mantegna 2019,siamese,21,session_1,0.04938271604938271,0.5308641975308642,0.8271604938271605,0.07407407407386757,2213,150
14,Single Session,Open Set,mantegna 2019,siamese,29,session_1,0.033333333333333326,0.30000000000000004,0.5888888888888889,0.07691545247299039,2213,150
15,Single Session,Open Set,mantegna 2019,siamese,4,session_1,0.03614457831325302,0.10843373493975905,0.22891566265060237,0.05266812140448324,2213,150
16,Single Session,Open Set,mantegna 2019,siamese,6,session_1,0.08333333333333337,0.16666666666666663,0.25,0.0833333333333335,2213,150
17,Single Session,Open Set,mantegna 2019,siamese,7,session_1,0.16216216216216217,0.41891891891891897,0.7432432432432432,0.11982527548893081,2213,150
18,Single Session,Open Set,mantegna 2019,siamese,11,session_1,0.0,0.03703703703703709,0.18518518518518523,0.0370370370370243,2213,150
19,Single Session,Open Set,mantegna 2019,siamese,18,session_1,0.02777777777777779,0.20833333333333337,0.4722222222222222,0.055555555555555615,2213,150
20,Single Session,Open Set,mantegna 2019,siamese,19,session_1,0.0117647058823529,0.11764705882352944,0.48235294117647054,0.023529411764708838,2213,150
21,Single Session,Open Set,mantegna 2019,siamese,27,session_1,0.022471910112359605,0.1460674157303371,0.3146067415730337,0.04494382022475124,2213,150
22,Single Session,Open Set,mantegna 2019,siamese,31,session_1,0.0,0.011235955056179803,0.0898876404494382,0.011235955056179827,2213,150
23,Single Session,Open Set,mantegna 2019,siamese,2,session_1,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666653179,2213,150
24,Single Session,Open Set,mantegna 2019,siamese,3,session_1,0.0,0.011235955056179803,0.0449438202247191,0.011235955056179818,2213,150
25,Single Session,Open Set,mantegna 2019,siamese,12,session_1,0.5125,0.8875,0.9,0.14109971112660624,2213,150
26,Single Session,Open Set,mantegna 2019,siamese,17,session_1,0.0,0.02898550724637683,0.07246376811594202,0.014492753623558969,2213,150
27,Single Session,Open Set,mantegna 2019,siamese,22,session_1,0.0,0.06976744186046513,0.10465116279069764,0.01517104610808131,2213,150
28,Single Session,Open Set,mantegna 2019,siamese,23,session_1,0.040000000000000036,0.16000000000000003,0.24,0.08,2213,150
29,Single Session,Open Set,mantegna 2019,siamese,26,session_1,0.0,0.0,0.0864197530864198,0.004265873015873016,2213,150
30,Single Session,Open Set,mantegna 2019,siamese,30,session_1,0.06818181818181823,0.30681818181818177,0.7045454545454546,0.07177555269158323,2213,150
