,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,mantegna 2019,siamese,4,session_1,0.05555555555555558,0.1777777777777778,0.3222222222222222,0.07777777777777772,2759,400
1,Single Session,Open Set,mantegna 2019,siamese,10,session_1,0.011235955056179803,0.1910112359550562,0.6853932584269663,0.05617977528089865,2759,400
2,Single Session,Open Set,mantegna 2019,siamese,12,session_1,0.16666666666666663,0.5444444444444445,0.8888888888888888,0.1444444444444878,2759,400
3,Single Session,Open Set,mantegna 2019,siamese,16,session_1,0.011111111111111072,0.5888888888888889,0.8222222222222222,0.05597964376590331,2759,400
4,Single Session,Open Set,mantegna 2019,siamese,18,session_1,0.2727272727272727,0.7840909090909091,0.9318181818181819,0.13552096758203627,2759,400
5,Single Session,Open Set,mantegna 2019,siamese,19,session_1,0.011363636363636354,0.15909090909090906,0.6136363636363636,0.04545454545454826,2759,400
6,Single Session,Open Set,mantegna 2019,siamese,27,session_1,0.0444444444444444,0.37777777777777777,0.7666666666666666,0.07777777777777767,2759,400
7,Single Session,Open Set,mantegna 2019,siamese,29,session_1,0.0888888888888889,0.3555555555555555,0.48888888888888893,0.09594607988898801,2759,400
8,Single Session,Open Set,mantegna 2019,siamese,5,session_1,0.10227272727272729,0.7045454545454546,0.9545454545454546,0.10227272727272727,2759,400
9,Single Session,Open Set,mantegna 2019,siamese,7,session_1,0.0444444444444444,0.21111111111111114,0.5666666666666667,0.055555555555555226,2759,400
10,Single Session,Open Set,mantegna 2019,siamese,9,session_1,0.0,0.1685393258426966,0.7415730337078652,0.037073750991276765,2759,400
11,Single Session,Open Set,mantegna 2019,siamese,13,session_1,0.0,0.011111111111111072,0.05555555555555558,0.011111111111254188,2759,400
12,Single Session,Open Set,mantegna 2019,siamese,20,session_1,0.0,0.0444444444444444,0.6666666666666667,0.022222222222222268,2759,400
13,Single Session,Open Set,mantegna 2019,siamese,23,session_1,0.14634146341463417,0.6707317073170731,0.8536585365853658,0.10975609756097562,2759,400
14,Single Session,Open Set,mantegna 2019,siamese,26,session_1,0.0,0.011111111111111072,0.18888888888888888,0.011111111111110196,2759,400
15,Single Session,Open Set,mantegna 2019,siamese,30,session_1,0.033333333333333326,0.05555555555555558,0.1777777777777778,0.04444444444444438,2759,400
16,Single Session,Open Set,mantegna 2019,siamese,2,session_1,0.011111111111111072,0.011111111111111072,0.0444444444444444,0.011111111111111056,2759,400
17,Single Session,Open Set,mantegna 2019,siamese,6,session_1,0.0,0.11111111111111116,0.9012345679012346,0.017587605558880243,2759,400
18,Single Session,Open Set,mantegna 2019,siamese,8,session_1,0.0,0.06666666666666665,0.6666666666666667,0.024283873525621964,2759,400
19,Single Session,Open Set,mantegna 2019,siamese,14,session_1,0.033333333333333326,0.0888888888888889,0.4444444444444444,0.05555555555555561,2759,400
20,Single Session,Open Set,mantegna 2019,siamese,15,session_1,0.0,0.75,1.0,0.05810016927212984,2759,400
21,Single Session,Open Set,mantegna 2019,siamese,24,session_1,0.2777777777777778,0.6888888888888889,0.8111111111111111,0.14444444444444446,2759,400
22,Single Session,Open Set,mantegna 2019,siamese,28,session_1,0.0,0.07777777777777772,0.7666666666666666,0.035583308553870555,2759,400
23,Single Session,Open Set,mantegna 2019,siamese,31,session_1,0.0,0.0,0.101123595505618,0.008029341792228391,2759,400
24,Single Session,Open Set,mantegna 2019,siamese,1,session_1,0.011111111111111072,0.05555555555555558,0.23333333333333328,0.022222222222221692,2759,400
25,Single Session,Open Set,mantegna 2019,siamese,3,session_1,0.0,0.0,0.0,0.0001,2759,400
26,Single Session,Open Set,mantegna 2019,siamese,11,session_1,0.0,0.33333333333333337,0.5222222222222221,0.04444444444458729,2759,400
27,Single Session,Open Set,mantegna 2019,siamese,17,session_1,0.05681818181818177,0.4772727272727273,0.75,0.07954545454545463,2759,400
28,Single Session,Open Set,mantegna 2019,siamese,21,session_1,0.1777777777777778,0.7777777777777778,0.9111111111111111,0.10615952880103824,2759,400
29,Single Session,Open Set,mantegna 2019,siamese,22,session_1,0.011235955056179803,0.011235955056179803,0.0449438202247191,0.011235955056179813,2759,400
30,Single Session,Open Set,mantegna 2019,siamese,25,session_1,0.0,0.0,0.19999999999999996,0.009317078005748835,2759,400
