,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,mantegna 2019,siamese,5,session_1,0.1477272727272727,0.7159090909090908,0.7954545454545454,0.11363636363636344,2729,350
1,Single Session,Open Set,mantegna 2019,siamese,11,session_1,0.0,0.011111111111111072,0.022222222222222254,0.011111111111111056,2729,350
2,Single Session,Open Set,mantegna 2019,siamese,12,session_1,0.0,0.3555555555555555,0.5555555555555556,0.050351868371493705,2729,350
3,Single Session,Open Set,mantegna 2019,siamese,16,session_1,0.0,0.011111111111111072,0.0888888888888889,0.011111111111111056,2729,350
4,Single Session,Open Set,mantegna 2019,siamese,19,session_1,0.045454545454545414,0.2272727272727273,0.48863636363636365,0.06818181818181822,2729,350
5,Single Session,Open Set,mantegna 2019,siamese,26,session_1,0.0,0.0,0.23333333333333328,0.009317078005748835,2729,350
6,Single Session,Open Set,mantegna 2019,siamese,30,session_1,0.0444444444444444,0.3555555555555555,0.6,0.07088809239346873,2729,350
7,Single Session,Open Set,mantegna 2019,siamese,2,session_1,0.0,0.0,0.0337078651685393,0.008029341792228391,2729,350
8,Single Session,Open Set,mantegna 2019,siamese,3,session_1,0.011111111111111072,0.15555555555555556,0.25555555555555554,0.044444444444441074,2729,350
9,Single Session,Open Set,mantegna 2019,siamese,8,session_1,0.0,0.0,0.0,0.0001,2729,350
10,Single Session,Open Set,mantegna 2019,siamese,9,session_1,0.0,0.046511627906976716,0.2093023255813954,0.014339772953594903,2729,350
11,Single Session,Open Set,mantegna 2019,siamese,15,session_1,0.11494252873563215,0.5977011494252873,0.9310344827586207,0.11213563355145746,2729,350
12,Single Session,Open Set,mantegna 2019,siamese,21,session_1,0.0,0.0444444444444444,0.6555555555555556,0.020913866587372387,2729,350
13,Single Session,Open Set,mantegna 2019,siamese,27,session_1,0.022222222222222254,0.0888888888888889,0.19999999999999996,0.045098622261869364,2729,350
14,Single Session,Open Set,mantegna 2019,siamese,31,session_1,0.0,0.101123595505618,0.4269662921348315,0.045103092783505154,2729,350
15,Single Session,Open Set,mantegna 2019,siamese,4,session_1,0.0,0.0561797752808989,0.2247191011235955,0.03370786516853913,2729,350
16,Single Session,Open Set,mantegna 2019,siamese,6,session_1,0.0,0.06493506493506496,0.8181818181818181,0.015990037359900372,2729,350
17,Single Session,Open Set,mantegna 2019,siamese,7,session_1,0.09999999999999998,0.5555555555555556,0.8444444444444444,0.099999999999995,2729,350
18,Single Session,Open Set,mantegna 2019,siamese,13,session_1,0.022222222222222254,0.1444444444444445,0.5888888888888889,0.05555555555555561,2729,350
19,Single Session,Open Set,mantegna 2019,siamese,17,session_1,0.0,0.11494252873563215,0.9310344827586207,0.03257545539157027,2729,350
20,Single Session,Open Set,mantegna 2019,siamese,22,session_1,0.0,0.0337078651685393,0.5955056179775281,0.016353121052981454,2729,350
21,Single Session,Open Set,mantegna 2019,siamese,24,session_1,0.05555555555555558,0.3222222222222222,0.7888888888888889,0.07777777777777772,2729,350
22,Single Session,Open Set,mantegna 2019,siamese,28,session_1,0.0444444444444444,0.0888888888888889,0.5222222222222221,0.04444444444444444,2729,350
23,Single Session,Open Set,mantegna 2019,siamese,1,session_1,0.0449438202247191,0.101123595505618,0.3707865168539326,0.06741573033707864,2729,350
24,Single Session,Open Set,mantegna 2019,siamese,10,session_1,0.0,0.550561797752809,0.8314606741573034,0.06741573033707876,2729,350
25,Single Session,Open Set,mantegna 2019,siamese,14,session_1,0.05555555555555558,0.4222222222222223,0.6777777777777778,0.07777777777777775,2729,350
26,Single Session,Open Set,mantegna 2019,siamese,18,session_1,0.08045977011494254,0.4022988505747126,0.6551724137931034,0.08956933034602937,2729,350
27,Single Session,Open Set,mantegna 2019,siamese,20,session_1,0.0,0.033333333333333326,0.28888888888888886,0.0216076915452473,2729,350
28,Single Session,Open Set,mantegna 2019,siamese,23,session_1,0.01538461538461533,0.19999999999999996,0.8769230769230769,0.051172496025437206,2729,350
29,Single Session,Open Set,mantegna 2019,siamese,25,session_1,0.0,0.4444444444444444,0.9555555555555556,0.059936280366387894,2729,350
30,Single Session,Open Set,mantegna 2019,siamese,29,session_1,0.022222222222222254,0.4222222222222223,0.7,0.056695410843492916,2729,350
