,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,mantegna 2019,siamese,4,session_1,0.03409090909090906,0.045454545454545414,0.11363636363636365,0.04545454545454547,2618,250
1,Single Session,Open Set,mantegna 2019,siamese,16,session_1,0.0,0.0,0.033333333333333326,0.007666268418956592,2618,250
2,Single Session,Open Set,mantegna 2019,siamese,17,session_1,0.0,0.03529411764705881,0.08235294117647063,0.023529411764705938,2618,250
3,Single Session,Open Set,mantegna 2019,siamese,22,session_1,0.0,0.0,0.03409090909090906,0.0037837299611669824,2618,250
4,Single Session,Open Set,mantegna 2019,siamese,26,session_1,0.0,0.0,0.03488372093023251,0.007535944471988101,2618,250
5,Single Session,Open Set,mantegna 2019,siamese,30,session_1,0.0,0.05555555555555558,0.1333333333333333,0.013391079251294305,2618,250
6,Single Session,Open Set,mantegna 2019,siamese,31,session_1,0.0,0.0,0.011235955056179803,0.0018834258524980175,2618,250
7,Single Session,Open Set,mantegna 2019,siamese,5,session_1,0.06976744186046513,0.7325581395348837,0.8953488372093024,0.0813953488372093,2618,250
8,Single Session,Open Set,mantegna 2019,siamese,6,session_1,0.0,0.09836065573770492,0.4590163934426229,0.03278688524590165,2618,250
9,Single Session,Open Set,mantegna 2019,siamese,12,session_1,0.05681818181818177,0.5113636363636364,0.7272727272727273,0.07157727768414791,2618,250
10,Single Session,Open Set,mantegna 2019,siamese,18,session_1,0.06024096385542166,0.3012048192771084,0.5662650602409638,0.07228915662650601,2618,250
11,Single Session,Open Set,mantegna 2019,siamese,19,session_1,0.03409090909090906,0.125,0.40909090909090906,0.045454545454465284,2618,250
12,Single Session,Open Set,mantegna 2019,siamese,20,session_1,0.022222222222222254,0.2666666666666667,0.7333333333333334,0.05818217861036773,2618,250
13,Single Session,Open Set,mantegna 2019,siamese,21,session_1,0.022222222222222254,0.7777777777777778,0.9777777777777777,0.083731581043409,2618,250
14,Single Session,Open Set,mantegna 2019,siamese,28,session_1,0.0337078651685393,0.2359550561797753,0.752808988764045,0.056179775280898854,2618,250
15,Single Session,Open Set,mantegna 2019,siamese,1,session_1,0.0,0.022727272727272707,0.045454545454545414,0.01427580053534252,2618,250
16,Single Session,Open Set,mantegna 2019,siamese,7,session_1,0.08235294117647063,0.5058823529411764,0.9294117647058824,0.09411764705862373,2618,250
17,Single Session,Open Set,mantegna 2019,siamese,8,session_1,0.0,0.022471910112359605,0.6629213483146068,0.014337631303828348,2618,250
18,Single Session,Open Set,mantegna 2019,siamese,13,session_1,0.022471910112359605,0.0337078651685393,0.1910112359550562,0.03370786516853928,2618,250
19,Single Session,Open Set,mantegna 2019,siamese,23,session_1,0.030303030303030276,0.06060606060606055,0.4242424242424242,0.03030303030303788,2618,250
20,Single Session,Open Set,mantegna 2019,siamese,25,session_1,0.02352941176470591,0.44705882352941173,0.5294117647058824,0.06396271320904404,2618,250
21,Single Session,Open Set,mantegna 2019,siamese,27,session_1,0.022471910112359605,0.1348314606741573,0.4831460674157303,0.032117367168913565,2618,250
22,Single Session,Open Set,mantegna 2019,siamese,29,session_1,0.022222222222222254,0.21111111111111114,0.5777777777777777,0.05372187530974329,2618,250
23,Single Session,Open Set,mantegna 2019,siamese,2,session_1,0.0,0.0,0.0,0.0001,2618,250
24,Single Session,Open Set,mantegna 2019,siamese,3,session_1,0.022222222222222254,0.1333333333333333,0.23333333333333328,0.05555555555555561,2618,250
25,Single Session,Open Set,mantegna 2019,siamese,9,session_1,0.0,0.323943661971831,0.8028169014084507,0.02135054617676266,2618,250
26,Single Session,Open Set,mantegna 2019,siamese,10,session_1,0.011494252873563204,0.011494252873563204,0.06896551724137934,0.011494252873563211,2618,250
27,Single Session,Open Set,mantegna 2019,siamese,11,session_1,0.0,0.202247191011236,0.5168539325842696,0.03390252402051078,2618,250
28,Single Session,Open Set,mantegna 2019,siamese,14,session_1,0.0337078651685393,0.101123595505618,0.9775280898876404,0.03370786516853926,2618,250
29,Single Session,Open Set,mantegna 2019,siamese,15,session_1,0.051948051948051965,0.2727272727272727,1.0,0.06470821754664549,2618,250
30,Single Session,Open Set,mantegna 2019,siamese,24,session_1,0.2696629213483146,0.4831460674157303,0.6067415730337078,0.18140364789849325,2618,250
