,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_1,0.021276595744680882,0.5531914893617021,0.9574468085106383,0.07216802707545292,1317,1.5999999999999999
1,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_1,0.16000000000000003,0.8,0.88,0.1170653748189582,1317,1.5999999999999999
2,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_1,0.275,0.825,0.875,0.125,1317,1.5999999999999999
3,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_1,0.01666666666666672,0.21666666666666667,0.4833333333333333,0.050000000000000086,1317,1.5999999999999999
4,Single Session,Open Set,COG-BCI Flanker,siamese,17,session_1,0.0,0.0,0.0,0.0001,1317,1.5999999999999999
5,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_1,0.0888888888888889,0.6666666666666667,0.8222222222222222,0.0967741935483871,1317,1.5999999999999999
6,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_1,0.039215686274509776,0.8823529411764706,1.0,0.07696144446107038,1317,1.5999999999999999
7,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_1,0.574468085106383,0.8723404255319149,1.0,0.2553191489357406,1317,1.5999999999999999
8,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_1,0.06779661016949157,0.35593220338983056,0.5084745762711864,0.07277788824816067,1317,1.5999999999999999
9,Single Session,Open Set,COG-BCI Flanker,siamese,15,session_1,0.7872340425531915,0.9148936170212766,1.0,0.38297872340413225,1317,1.5999999999999999
10,Single Session,Open Set,COG-BCI Flanker,siamese,18,session_1,0.1964285714285714,0.7857142857142857,0.8928571428571429,0.14285714285714254,1317,1.5999999999999999
11,Single Session,Open Set,COG-BCI Flanker,siamese,19,session_1,0.6578947368421053,0.8421052631578947,1.0,0.2601964374895955,1317,1.5999999999999999
12,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_1,0.7777777777777778,1.0,1.0,0.22222222222222346,1317,1.5999999999999999
13,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_1,0.5490196078431373,0.803921568627451,0.8823529411764706,0.2549019607840751,1317,1.5999999999999999
14,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_1,0.5526315789473684,0.9473684210526316,1.0,0.18501747960712503,1317,1.5999999999999999
15,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_1,0.4375,1.0,1.0,0.130883381632857,1317,1.5999999999999999
16,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_1,0.5263157894736843,0.9298245614035088,0.9649122807017544,0.2087575697078592,1317,1.5999999999999999
17,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_1,0.1964285714285714,0.7321428571428572,0.8214285714285714,0.13509466608990783,1317,1.5999999999999999
18,Single Session,Open Set,COG-BCI Flanker,siamese,13,session_1,0.0,0.14893617021276595,0.4893617021276596,0.07069094537291094,1317,1.5999999999999999
19,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_1,0.019230769230769273,0.7307692307692308,0.7692307692307692,0.07692307692307687,1317,1.5999999999999999
20,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_1,0.25,0.6666666666666667,1.0,0.18085000497660994,1317,1.5999999999999999
21,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_1,0.2321428571428571,0.7321428571428572,1.0,0.16071428571429938,1317,1.5999999999999999
22,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_1,0.021276595744680882,0.8297872340425532,0.9148936170212766,0.08152498506868407,1317,1.5999999999999999
23,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_1,0.0,0.4,0.7777777777777778,0.03169251517194875,1317,1.5999999999999999
24,Single Session,Open Set,COG-BCI Flanker,siamese,12,session_1,0.0,0.8823529411764706,1.0,0.06090255591054313,1317,1.5999999999999999
25,Single Session,Open Set,COG-BCI Flanker,siamese,20,session_1,0.0,0.0,0.0,0.0001,1317,1.5999999999999999
26,Single Session,Open Set,COG-BCI Flanker,siamese,24,session_1,0.0,0.045454545454545414,0.045454545454545414,0.021055782856002396,1317,1.5999999999999999
27,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_1,0.7592592592592593,1.0,1.0,0.24074074074074078,1317,1.5999999999999999
