,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_1,0.021276595744680882,0.25531914893617025,0.4893617021276596,0.04255319148936162,1317,1.4
1,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_1,0.040000000000000036,0.64,0.76,0.08030726256983241,1317,1.4
2,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_1,0.0,0.42500000000000004,0.8,0.04223528239864529,1317,1.4
3,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_1,0.01666666666666672,0.3833333333333333,0.6833333333333333,0.0666666666668378,1317,1.4
4,Single Session,Open Set,COG-BCI Flanker,siamese,17,session_1,0.0,0.0,0.0,0.0001,1317,1.4
5,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_1,0.0,0.0,0.2222222222222222,0.003598740440845704,1317,1.4
6,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_1,0.019607843137254943,0.5294117647058824,0.9019607843137255,0.07323383084577115,1317,1.4
7,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_1,0.46808510638297873,0.9361702127659575,0.9574468085106383,0.24387816046187538,1317,1.4
8,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_1,0.0,0.6610169491525424,0.711864406779661,0.06909922449791212,1317,1.4
9,Single Session,Open Set,COG-BCI Flanker,siamese,15,session_1,0.6382978723404256,0.9148936170212766,0.9574468085106383,0.3032177600399102,1317,1.4
10,Single Session,Open Set,COG-BCI Flanker,siamese,18,session_1,0.3035714285714286,0.9642857142857143,1.0,0.17265042267528594,1317,1.4
11,Single Session,Open Set,COG-BCI Flanker,siamese,19,session_1,0.39473684210526316,1.0,1.0,0.23684210526315788,1317,1.4
12,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_1,0.6944444444444444,1.0,1.0,0.3154957648231191,1317,1.4
13,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_1,0.5490196078431373,0.9215686274509804,0.9607843137254902,0.27450980392155255,1317,1.4
14,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_1,0.868421052631579,0.9473684210526316,1.0,0.20205240609743946,1317,1.4
15,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_1,0.46875,0.9375,1.0,0.1509236145781328,1317,1.4
16,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_1,0.543859649122807,0.8771929824561404,1.0,0.2087758663674894,1317,1.4
17,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_1,0.6071428571428572,0.8571428571428572,0.9642857142857143,0.1861760318249627,1317,1.4
18,Single Session,Open Set,COG-BCI Flanker,siamese,13,session_1,0.04255319148936165,0.46808510638297873,0.6595744680851063,0.0638297872338986,1317,1.4
19,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_1,0.07692307692307687,0.7307692307692308,0.75,0.0971571072319202,1317,1.4
20,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_1,0.375,0.9583333333333334,1.0,0.17378321887130488,1317,1.4
21,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_1,0.4107142857142857,0.5178571428571428,0.5535714285714286,0.1607142857142857,1317,1.4
22,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_1,0.0,0.5957446808510638,0.7234042553191489,0.06390621102519331,1317,1.4
23,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_1,0.0,0.19999999999999996,0.3555555555555555,0.03166069295101553,1317,1.4
24,Single Session,Open Set,COG-BCI Flanker,siamese,12,session_1,0.0,0.2941176470588235,0.47058823529411764,0.058823529411844405,1317,1.4
25,Single Session,Open Set,COG-BCI Flanker,siamese,20,session_1,0.0,0.0,0.0,0.0001,1317,1.4
26,Single Session,Open Set,COG-BCI Flanker,siamese,24,session_1,0.0,0.0,0.31818181818181823,0.003599228736699279,1317,1.4
27,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_1,0.5740740740740741,0.9259259259259259,1.0,0.18174549633960474,1317,1.4
28,Single Session,Open Set,COG-BCI Flanker,siamese,27,session_1,0.0,0.0535714285714286,0.4285714285714286,0.018400319138326522,1317,1.4
29,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_2,0.13157894736842102,0.21052631578947367,0.4473684210526315,0.12302854861249751,1459,1.4
30,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_2,0.0,0.18181818181818177,0.5454545454545454,0.045454545454545456,1459,1.4
31,Single Session,Open Set,COG-BCI Flanker,siamese,13,session_2,0.11764705882352944,0.803921568627451,0.9019607843137255,0.11764705882352938,1459,1.4
32,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_2,0.0,0.03448275862068961,0.03448275862068961,0.034482758620688087,1459,1.4
33,Single Session,Open Set,COG-BCI Flanker,siamese,15,session_2,0.0,0.13636363636363635,0.8181818181818181,0.025092103953002095,1459,1.4
34,Single Session,Open Set,COG-BCI Flanker,siamese,17,session_2,0.0,0.03508771929824561,0.10526315789473684,0.01630867143993636,1459,1.4
35,Single Session,Open Set,COG-BCI Flanker,siamese,19,session_2,0.1166666666666667,0.19999999999999996,0.43333333333333335,0.11666666666666665,1459,1.4
36,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_2,0.20370370370370372,0.537037037037037,0.8518518518518519,0.14814814814781188,1459,1.4
37,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_2,0.0,0.07407407407407407,0.38888888888888884,0.032328658112006366,1459,1.4
38,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_2,0.0,0.0,0.02564102564102566,0.006176529189081491,1459,1.4
39,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_2,0.017241379310344862,0.051724137931034475,0.2931034482758621,0.02298564020741923,1459,1.4
40,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_2,0.0,0.0,0.0,0.0001,1459,1.4
41,Single Session,Open Set,COG-BCI Flanker,siamese,24,session_2,0.0,0.0,0.0,0.0001,1459,1.4
42,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_2,0.01754385964912286,0.052631578947368474,0.08771929824561409,0.03508771929824604,1459,1.4
43,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_2,0.12,0.84,1.0,0.12000000000033531,1459,1.4
44,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_2,0.28301886792452835,0.8679245283018868,0.9056603773584906,0.17668125746120175,1459,1.4
45,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_2,0.0,0.016949152542372836,0.3389830508474576,0.016949152542372906,1459,1.4
46,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_2,0.0,0.11864406779661019,0.423728813559322,0.016007158480811294,1459,1.4
47,Single Session,Open Set,COG-BCI Flanker,siamese,20,session_2,0.0,0.26315789473684215,0.26315789473684215,0.05263157894736845,1459,1.4
48,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_2,0.03703703703703709,0.5185185185185186,0.7407407407407407,0.08226400079578235,1459,1.4
49,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_2,0.2272727272727273,0.7954545454545454,0.9545454545454546,0.1590909090909091,1459,1.4
50,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_2,0.33333333333333337,0.8771929824561404,1.0,0.169351630867144,1459,1.4
51,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_2,0.0,0.016949152542372836,0.016949152542372836,0.016949152542372847,1459,1.4
52,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_2,0.2666666666666667,0.48888888888888893,1.0,0.18240782318016266,1459,1.4
53,Single Session,Open Set,COG-BCI Flanker,siamese,12,session_2,0.021276595744680882,0.06382978723404253,0.6382978723404256,0.03165438980688831,1459,1.4
54,Single Session,Open Set,COG-BCI Flanker,siamese,18,session_2,0.052631578947368474,0.8070175438596492,0.9649122807017544,0.08771929824561285,1459,1.4
55,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_2,0.0,0.0,0.0,0.0001,1459,1.4
56,Single Session,Open Set,COG-BCI Flanker,siamese,27,session_2,0.0,0.0,0.0,0.0001,1459,1.4
57,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_2,0.775,0.95,1.0,0.29403735393015284,1459,1.4
58,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_3,0.0,0.0,0.0,0.0001,1496,1.4
59,Single Session,Open Set,COG-BCI Flanker,siamese,15,session_3,0.18000000000000005,1.0,1.0,0.10559656823623303,1496,1.4
60,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_3,0.06779661016949157,0.18644067796610164,0.3389830508474576,0.07347385166036986,1496,1.4
61,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_3,0.16216216216216217,0.7837837837837838,0.8648648648648649,0.13513513513513503,1496,1.4
62,Single Session,Open Set,COG-BCI Flanker,siamese,24,session_3,0.0,0.1132075471698113,0.2264150943396226,0.02506963788300836,1496,1.4
63,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_3,0.1333333333333333,0.55,0.8333333333333334,0.10895715279848892,1496,1.4
64,Single Session,Open Set,COG-BCI Flanker,siamese,27,session_3,0.0,0.0,0.0,0.0001,1496,1.4
65,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_3,0.019230769230769273,0.7307692307692308,1.0,0.08927680798004987,1496,1.4
66,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_3,0.0,0.0,0.02941176470588236,0.0029901325625436063,1496,1.4
67,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_3,0.01666666666666672,0.18333333333333335,0.30000000000000004,0.05000000000000004,1496,1.4
68,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_3,0.0,0.44067796610169496,0.5932203389830508,0.05084745762711869,1496,1.4
69,Single Session,Open Set,COG-BCI Flanker,siamese,13,session_3,0.0,0.7058823529411764,0.8235294117647058,0.06450065939335811,1496,1.4
70,Single Session,Open Set,COG-BCI Flanker,siamese,18,session_3,0.0,0.052631578947368474,0.19298245614035092,0.01754385964920354,1496,1.4
71,Single Session,Open Set,COG-BCI Flanker,siamese,20,session_3,0.125,0.5,1.0,0.12461277106025782,1496,1.4
72,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_3,0.3928571428571429,0.9285714285714286,1.0,0.20560343393338437,1496,1.4
