,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,Brain Invaders 2015a,siamese,1,session_1,0.0,0.0,0.0,0.0001,11913,2.0
1,Single Session,Open Set,Brain Invaders 2015a,siamese,6,session_1,0.0,0.0,0.0,0.0001,11913,2.0
2,Single Session,Open Set,Brain Invaders 2015a,siamese,7,session_1,0.0,0.0,0.0,0.0001,11913,2.0
3,Single Session,Open Set,Brain Invaders 2015a,siamese,8,session_1,0.003968253968253954,0.023809523809523836,0.059523809523809534,0.015873015873015983,11913,2.0
4,Single Session,Open Set,Brain Invaders 2015a,siamese,14,session_1,0.0,0.0,0.0,0.0001,11913,2.0
5,Single Session,Open Set,Brain Invaders 2015a,siamese,15,session_1,0.0,0.03809523809523807,0.2857142857142857,0.019047619047619195,11913,2.0
6,Single Session,Open Set,Brain Invaders 2015a,siamese,24,session_1,0.01851851851851849,0.3379629629629629,0.7916666666666666,0.05188448360254528,11913,2.0
7,Single Session,Open Set,Brain Invaders 2015a,siamese,28,session_1,0.0033333333333332993,0.17333333333333334,0.52,0.04379065928730945,11913,2.0
8,Single Session,Open Set,Brain Invaders 2015a,siamese,29,session_1,0.0,0.0,0.0,0.0001,11913,2.0
9,Single Session,Open Set,Brain Invaders 2015a,siamese,30,session_1,0.0,0.0,0.0,0.0001,11913,2.0
10,Single Session,Open Set,Brain Invaders 2015a,siamese,3,session_1,0.0,0.0,0.0,0.0001,11913,2.0
11,Single Session,Open Set,Brain Invaders 2015a,siamese,13,session_1,0.0,0.0,0.0,0.0001,11913,2.0
12,Single Session,Open Set,Brain Invaders 2015a,siamese,20,session_1,0.0,0.0,0.0,0.0001,11913,2.0
13,Single Session,Open Set,Brain Invaders 2015a,siamese,21,session_1,0.0,0.0,0.0,0.0001,11913,2.0
14,Single Session,Open Set,Brain Invaders 2015a,siamese,22,session_1,0.0,0.0,0.0,0.0001,11913,2.0
15,Single Session,Open Set,Brain Invaders 2015a,siamese,23,session_1,0.0,0.0,0.0,0.0001,11913,2.0
16,Single Session,Open Set,Brain Invaders 2015a,siamese,25,session_1,0.0,0.0,0.0,0.0001,11913,2.0
17,Single Session,Open Set,Brain Invaders 2015a,siamese,27,session_1,0.0,0.0,0.0,0.0001,11913,2.0
18,Single Session,Open Set,Brain Invaders 2015a,siamese,32,session_1,0.0,0.0,0.0,0.0001,11913,2.0
19,Single Session,Open Set,Brain Invaders 2015a,siamese,33,session_1,0.0,0.0,0.0,0.0001,11913,2.0
20,Single Session,Open Set,Brain Invaders 2015a,siamese,42,session_1,0.0,0.0,0.0,0.0001,11913,2.0
21,Single Session,Open Set,Brain Invaders 2015a,siamese,2,session_1,0.0,0.0,0.023809523809523836,0.003968253968251919,11913,2.0
22,Single Session,Open Set,Brain Invaders 2015a,siamese,4,session_1,0.0,0.0,0.0,0.0001,11913,2.0
23,Single Session,Open Set,Brain Invaders 2015a,siamese,5,session_1,0.0,0.0,0.0,0.0001,11913,2.0
24,Single Session,Open Set,Brain Invaders 2015a,siamese,12,session_1,0.0,0.0,0.0,0.0001,11913,2.0
25,Single Session,Open Set,Brain Invaders 2015a,siamese,16,session_1,0.0,0.004761904761904745,0.00952380952380949,0.00476190476190471,11913,2.0
26,Single Session,Open Set,Brain Invaders 2015a,siamese,18,session_1,0.0,0.0,0.0,0.0001,11913,2.0
27,Single Session,Open Set,Brain Invaders 2015a,siamese,31,session_1,0.0,0.0,0.0,0.0001,11913,2.0
28,Single Session,Open Set,Brain Invaders 2015a,siamese,38,session_1,0.0,0.0,0.013513513513513487,0.00215243126895607,11913,2.0
29,Single Session,Open Set,Brain Invaders 2015a,siamese,40,session_1,0.0,0.0,0.0,0.0001,11913,2.0
30,Single Session,Open Set,Brain Invaders 2015a,siamese,41,session_1,0.0,0.0,0.0,0.0001,11913,2.0
31,Single Session,Open Set,Brain Invaders 2015a,siamese,43,session_1,0.0,0.0,0.0,0.0001,11913,2.0
32,Single Session,Open Set,Brain Invaders 2015a,siamese,9,session_1,0.0,0.0,0.0,0.0001,11913,2.0
33,Single Session,Open Set,Brain Invaders 2015a,siamese,10,session_1,0.0,0.0,0.0,0.0001,11913,2.0
34,Single Session,Open Set,Brain Invaders 2015a,siamese,11,session_1,0.0,0.0,0.0,0.0001,11913,2.0
35,Single Session,Open Set,Brain Invaders 2015a,siamese,17,session_1,0.0,0.0,0.0,0.0001,11913,2.0
36,Single Session,Open Set,Brain Invaders 2015a,siamese,19,session_1,0.0,0.0,0.0,0.0001,11913,2.0
37,Single Session,Open Set,Brain Invaders 2015a,siamese,26,session_1,0.0,0.0,0.0,0.0001,11913,2.0
38,Single Session,Open Set,Brain Invaders 2015a,siamese,34,session_1,0.0,0.0,0.0,0.0001,11913,2.0
39,Single Session,Open Set,Brain Invaders 2015a,siamese,35,session_1,0.0,0.0,0.0,0.0001,11913,2.0
40,Single Session,Open Set,Brain Invaders 2015a,siamese,36,session_1,0.0,0.0,0.0,0.0001,11913,2.0
41,Single Session,Open Set,Brain Invaders 2015a,siamese,37,session_1,0.0,0.0,0.0,0.0001,11913,2.0
42,Single Session,Open Set,Brain Invaders 2015a,siamese,39,session_1,0.0,0.0,0.0,0.0001,11913,2.0
