,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,mantegna 2019,siamese,4,session_1,0.033333333333333326,0.33333333333333337,0.9777777777777777,0.05719100009911785,2789,1.5999999999999999
1,Single Session,Open Set,mantegna 2019,siamese,8,session_1,0.022222222222222254,0.19999999999999996,0.9777777777777777,0.05555555555555562,2789,1.5999999999999999
2,Single Session,Open Set,mantegna 2019,siamese,12,session_1,0.23333333333333328,0.8666666666666667,1.0,0.12231182795698925,2789,1.5999999999999999
3,Single Session,Open Set,mantegna 2019,siamese,16,session_1,0.0,0.0,0.3111111111111111,0.007929428089999009,2789,1.5999999999999999
4,Single Session,Open Set,mantegna 2019,siamese,20,session_1,0.0,0.033333333333333326,0.16666666666666663,0.022202398651997225,2789,1.5999999999999999
5,Single Session,Open Set,mantegna 2019,siamese,24,session_1,0.3555555555555555,0.6777777777777778,0.8888888888888888,0.17777777777777784,2789,1.5999999999999999
6,Single Session,Open Set,mantegna 2019,siamese,28,session_1,0.0,0.12222222222222223,0.2222222222222222,0.022222222222222206,2789,1.5999999999999999
7,Single Session,Open Set,mantegna 2019,siamese,30,session_1,0.011111111111111072,0.18888888888888888,0.24444444444444446,0.042818911685994644,2789,1.5999999999999999
8,Single Session,Open Set,mantegna 2019,siamese,5,session_1,0.022222222222222254,0.11111111111111116,0.19999999999999996,0.052334225393993454,2789,1.5999999999999999
9,Single Session,Open Set,mantegna 2019,siamese,9,session_1,0.0,0.022222222222222254,0.3555555555555555,0.0112003171771236,2789,1.5999999999999999
10,Single Session,Open Set,mantegna 2019,siamese,13,session_1,0.011111111111111072,0.05555555555555558,0.07777777777777772,0.028545941123996433,2789,1.5999999999999999
11,Single Session,Open Set,mantegna 2019,siamese,15,session_1,0.1444444444444445,0.7111111111111111,0.9333333333333333,0.13333333333333325,2789,1.5999999999999999
12,Single Session,Open Set,mantegna 2019,siamese,17,session_1,0.0444444444444444,0.4,0.5333333333333333,0.06660719595599167,2789,1.5999999999999999
13,Single Session,Open Set,mantegna 2019,siamese,21,session_1,0.011111111111111072,0.5444444444444445,0.8111111111111111,0.07304985627911588,2789,1.5999999999999999
14,Single Session,Open Set,mantegna 2019,siamese,25,session_1,0.0,0.07777777777777772,0.1444444444444445,0.019016328156113104,2789,1.5999999999999999
15,Single Session,Open Set,mantegna 2019,siamese,29,session_1,0.0,0.0,0.0,0.0001,2789,1.5999999999999999
16,Single Session,Open Set,mantegna 2019,siamese,2,session_1,0.011111111111111072,0.011111111111111072,0.022222222222222254,0.011111111111111056,2789,1.5999999999999999
17,Single Session,Open Set,mantegna 2019,siamese,6,session_1,0.0444444444444444,0.0888888888888889,0.15555555555555556,0.044444444444444425,2789,1.5999999999999999
18,Single Session,Open Set,mantegna 2019,siamese,10,session_1,0.022222222222222254,0.022222222222222254,0.11111111111111116,0.022222222222225637,2789,1.5999999999999999
19,Single Session,Open Set,mantegna 2019,siamese,14,session_1,0.0,0.09999999999999998,0.3222222222222222,0.03333333333333896,2789,1.5999999999999999
20,Single Session,Open Set,mantegna 2019,siamese,18,session_1,0.0,0.0444444444444444,0.16666666666666663,0.028645058975121422,2789,1.5999999999999999
21,Single Session,Open Set,mantegna 2019,siamese,22,session_1,0.0,0.0,0.0,0.0001,2789,1.5999999999999999
22,Single Session,Open Set,mantegna 2019,siamese,26,session_1,0.0,0.0,0.1777777777777778,0.006381493668361751,2789,1.5999999999999999
23,Single Session,Open Set,mantegna 2019,siamese,31,session_1,0.0,0.011235955056179803,0.3258426966292135,0.01123595505617824,2789,1.5999999999999999
24,Single Session,Open Set,mantegna 2019,siamese,1,session_1,0.0,0.0444444444444444,0.1444444444444445,0.018518518518518517,2789,1.5999999999999999
25,Single Session,Open Set,mantegna 2019,siamese,3,session_1,0.0,0.0,0.011111111111111072,0.0018832391713747647,2789,1.5999999999999999
26,Single Session,Open Set,mantegna 2019,siamese,7,session_1,0.0888888888888889,0.30000000000000004,0.5555555555555556,0.0889087124591139,2789,1.5999999999999999
27,Single Session,Open Set,mantegna 2019,siamese,11,session_1,0.0,0.0,0.0,0.0001,2789,1.5999999999999999
28,Single Session,Open Set,mantegna 2019,siamese,19,session_1,0.011111111111111072,0.07777777777777772,0.2222222222222222,0.033333333333687404,2789,1.5999999999999999
29,Single Session,Open Set,mantegna 2019,siamese,23,session_1,0.0,0.0,0.0444444444444444,0.0018959237639075985,2789,1.5999999999999999
30,Single Session,Open Set,mantegna 2019,siamese,27,session_1,0.0,0.011111111111111072,0.11111111111111116,0.011111111111110196,2789,1.5999999999999999
