,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Epochs_Interval
0,Single Session,Open Set,mantegna 2019,siamese,4,session_1,0.0444444444444444,0.1444444444444445,0.37777777777777777,0.06666666666653179,2789,1.0
1,Single Session,Open Set,mantegna 2019,siamese,8,session_1,0.033333333333333326,0.25555555555555554,1.0,0.05560511448111805,2789,1.0
2,Single Session,Open Set,mantegna 2019,siamese,12,session_1,0.24444444444444446,0.7444444444444445,0.9777777777777777,0.14446435682994824,2789,1.0
3,Single Session,Open Set,mantegna 2019,siamese,16,session_1,0.0,0.1333333333333333,0.7,0.033303597977995834,2789,1.0
4,Single Session,Open Set,mantegna 2019,siamese,20,session_1,0.011111111111111072,0.12222222222222223,0.38888888888888884,0.042818911685994644,2789,1.0
5,Single Session,Open Set,mantegna 2019,siamese,24,session_1,0.2777777777777778,0.6555555555555556,0.9444444444444444,0.17777777777777784,2789,1.0
6,Single Session,Open Set,mantegna 2019,siamese,28,session_1,0.022222222222222254,0.19999999999999996,0.4555555555555556,0.04444444444444322,2789,1.0
7,Single Session,Open Set,mantegna 2019,siamese,30,session_1,0.07777777777777772,0.5333333333333333,0.8777777777777778,0.08888888888909068,2789,1.0
8,Single Session,Open Set,mantegna 2019,siamese,5,session_1,0.05555555555555558,0.2777777777777778,0.7666666666666666,0.07453662404599068,2789,1.0
9,Single Session,Open Set,mantegna 2019,siamese,9,session_1,0.0,0.19999999999999996,0.6777777777777778,0.03808243727598566,2789,1.0
10,Single Session,Open Set,mantegna 2019,siamese,13,session_1,0.0,0.011111111111111072,0.022222222222222254,0.011111111111110196,2789,1.0
11,Single Session,Open Set,mantegna 2019,siamese,15,session_1,0.37777777777777777,0.9222222222222223,1.0,0.18888888888888894,2789,1.0
12,Single Session,Open Set,mantegna 2019,siamese,17,session_1,0.033333333333333326,0.5555555555555556,1.0,0.07612250966399049,2789,1.0
13,Single Session,Open Set,mantegna 2019,siamese,21,session_1,0.05555555555555558,0.7666666666666666,1.0,0.09049459807711369,2789,1.0
14,Single Session,Open Set,mantegna 2019,siamese,25,session_1,0.0444444444444444,0.2222222222222222,0.8222222222222222,0.07146397066111607,2789,1.0
15,Single Session,Open Set,mantegna 2019,siamese,29,session_1,0.0,0.0,0.11111111111111116,0.00951531370799881,2789,1.0
16,Single Session,Open Set,mantegna 2019,siamese,2,session_1,0.011111111111111072,0.022222222222222254,0.0444444444444444,0.022222222222222268,2789,1.0
17,Single Session,Open Set,mantegna 2019,siamese,6,session_1,0.06666666666666665,0.1444444444444445,0.7333333333333334,0.07632074536624046,2789,1.0
18,Single Session,Open Set,mantegna 2019,siamese,10,session_1,0.033333333333333326,0.24444444444444446,0.30000000000000004,0.05243334324511845,2789,1.0
19,Single Session,Open Set,mantegna 2019,siamese,14,session_1,0.0444444444444444,0.34444444444444444,1.0,0.06666666666666615,2789,1.0
20,Single Session,Open Set,mantegna 2019,siamese,18,session_1,0.07777777777777772,0.4111111111111111,0.7,0.09069283377936367,2789,1.0
21,Single Session,Open Set,mantegna 2019,siamese,22,session_1,0.0,0.18888888888888888,0.7777777777777778,0.04291802953711964,2789,1.0
22,Single Session,Open Set,mantegna 2019,siamese,26,session_1,0.0,0.12222222222222223,0.7,0.03972520908004779,2789,1.0
23,Single Session,Open Set,mantegna 2019,siamese,31,session_1,0.0,0.101123595505618,0.9325842696629214,0.033337765073456094,2789,1.0
24,Single Session,Open Set,mantegna 2019,siamese,1,session_1,0.0,0.022222222222222254,0.06666666666666665,0.014867677668748143,2789,1.0
25,Single Session,Open Set,mantegna 2019,siamese,3,session_1,0.0,0.0,0.011111111111111072,0.005550599662999306,2789,1.0
26,Single Session,Open Set,mantegna 2019,siamese,7,session_1,0.1444444444444445,0.5222222222222221,0.9111111111111111,0.10558542413381124,2789,1.0
27,Single Session,Open Set,mantegna 2019,siamese,11,session_1,0.0,0.0,0.3111111111111111,0.0018995793788518258,2789,1.0
28,Single Session,Open Set,mantegna 2019,siamese,19,session_1,0.011111111111111072,0.34444444444444444,0.5666666666666667,0.04813819195539626,2789,1.0
29,Single Session,Open Set,mantegna 2019,siamese,23,session_1,0.0,0.022222222222222254,0.033333333333333326,0.022222222222222206,2789,1.0
30,Single Session,Open Set,mantegna 2019,siamese,27,session_1,0.011111111111111072,0.011111111111111072,0.05555555555555558,0.011111111111111056,2789,1.0
