,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_1,0.4516129032258065,0.8387096774193549,1.0,0.2403788634097707,1066,400
1,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_1,0.021739130434782594,0.5869565217391304,1.0,0.08251845938934345,1066,400
2,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_1,0.5,0.9,0.9333333333333333,0.3166666666666666,1066,400
3,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_1,0.28,0.6799999999999999,0.72,0.1308858739026337,1066,400
4,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_1,0.023809523809523836,0.4285714285714286,0.7857142857142857,0.06752315506423663,1066,400
5,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_1,0.7714285714285715,1.0,1.0,0.3493606819392648,1066,400
6,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_1,0.5,0.9473684210526316,1.0,0.19746936335558435,1066,400
7,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_1,0.16000000000000003,0.8,1.0,0.12000000000019677,1066,400
8,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_1,0.1228070175438597,0.8070175438596492,1.0,0.1052631578947373,1066,400
9,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_1,0.25531914893617025,0.9361702127659575,1.0,0.11786047130874718,1066,400
10,Single Session,Open Set,COG-BCI Flanker,siamese,12,session_1,0.625,1.0,1.0,0.16160779328372069,1066,400
11,Single Session,Open Set,COG-BCI Flanker,siamese,13,session_1,0.023809523809523836,0.11904761904761907,0.47619047619047616,0.04761904761879549,1066,400
12,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_1,0.6274509803921569,0.9215686274509804,1.0,0.2549019607844733,1066,400
13,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_1,0.0,0.0,0.0,0.0001,1066,400
14,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_1,0.725,1.0,1.0,0.2824849352465293,1066,400
15,Single Session,Open Set,COG-BCI Flanker,siamese,15,session_1,0.9555555555555556,1.0,1.0,0.3806670661074496,1066,400
16,Single Session,Open Set,COG-BCI Flanker,siamese,18,session_1,0.07272727272727275,0.509090909090909,0.7090909090909091,0.09135790156086372,1066,400
17,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_1,0.7241379310344828,0.9310344827586207,0.9310344827586207,0.4402057222749288,1066,400
18,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_1,0.6052631578947368,1.0,1.0,0.34210526315789425,1066,400
19,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_1,0.3571428571428571,0.5535714285714286,0.625,0.19642857142857137,1066,400
20,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_1,0.0,0.5106382978723405,0.7446808510638299,0.06490145331475214,1066,400
21,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_1,0.0,0.4545454545454546,0.8409090909090909,0.06392512197550533,1066,400
22,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_1,0.03125,0.03125,0.03125,0.031249999999999962,1066,400
