,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_1,0.0,0.01754385964912286,0.03508771929824561,0.01754385964911964,1016,350
1,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_1,0.6170212765957447,0.9574468085106383,1.0,0.22924547083416286,1016,350
2,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_1,0.10810810810810811,0.7837837837837838,0.8378378378378378,0.1081081081081082,1016,350
3,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_1,0.0,0.0,0.038461538461538436,0.004488778054862843,1016,350
4,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_1,0.34693877551020413,0.8571428571428572,0.9591836734693877,0.1920985683643438,1016,350
5,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_1,0.6388888888888888,1.0,1.0,0.19444444444444442,1016,350
6,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_1,0.0,0.43999999999999995,0.92,0.02214684756584198,1016,350
7,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_1,0.0,0.1071428571428571,0.3571428571428571,0.03571428571426127,1016,350
8,Single Session,Open Set,COG-BCI Flanker,siamese,15,session_1,0.8222222222222222,1.0,1.0,0.33333333333335624,1016,350
9,Single Session,Open Set,COG-BCI Flanker,siamese,19,session_1,0.21212121212121215,0.8181818181818181,0.9393939393939394,0.1467304625199362,1016,350
10,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_1,0.5853658536585367,0.9512195121951219,1.0,0.2047507360646739,1016,350
11,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_1,0.7450980392156863,0.8823529411764706,0.9607843137254902,0.28,1016,350
12,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_1,0.07999999999999996,0.31999999999999995,0.38,0.09523335655289084,1016,350
13,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_1,0.0,0.12903225806451613,0.29032258064516125,0.021834496510468596,1016,350
14,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_1,0.0,0.7111111111111111,1.0,0.044444444444444425,1016,350
15,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_1,0.022727272727272707,0.6363636363636364,0.9545454545454546,0.08334163098675695,1016,350
16,Single Session,Open Set,COG-BCI Flanker,siamese,12,session_1,0.0,0.0625,0.1875,0.012281577633549676,1016,350
17,Single Session,Open Set,COG-BCI Flanker,siamese,13,session_1,0.0,0.33333333333333337,0.33333333333333337,0.05555555555555562,1016,350
18,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_1,0.0,0.017857142857142905,0.017857142857142905,0.01785714285717146,1016,350
19,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_1,0.0,0.07894736842105265,0.6578947368421053,0.037262130118561325,1016,350
20,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_1,0.2978723404255319,0.6808510638297872,0.9574468085106383,0.17021276595749724,1016,350
21,Single Session,Open Set,COG-BCI Flanker,siamese,18,session_1,0.6296296296296297,0.962962962962963,1.0,0.22621184919210055,1016,350
22,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_1,0.11764705882352944,0.6176470588235294,0.7941176470588236,0.10046845410146517,1016,350
