,evaluation,eval Type,dataset,pipeline,subject,session,frr_1_far,frr_0.1_far,frr_0.01_far,eer,n_samples,Rejection_Threshold
0,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_1,0.7647058823529411,0.8823529411764706,0.8823529411764706,0.2110916812390707,432,200
1,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_1,0.0,0.0,0.0,0.0001,432,200
2,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_1,0.3928571428571429,1.0,1.0,0.1785714285714317,432,200
3,Single Session,Open Set,COG-BCI Flanker,siamese,15,session_1,0.33333333333333337,1.0,1.0,0.3167416291854073,432,200
4,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_1,0.0,0.0535714285714286,0.0535714285714286,0.03994215617831854,432,200
5,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_1,0.40740740740740744,0.6296296296296297,0.6296296296296297,0.20259675405742822,432,200
6,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_1,0.30434782608695654,0.8260869565217391,0.8260869565217391,0.13043478260869568,432,200
7,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_1,0.0,0.023255813953488413,0.023255813953488413,0.02325581395348843,432,200
8,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_1,0.7142857142857143,1.0,1.0,0.10099596016159354,432,200
9,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_1,0.21212121212121215,0.7575757575757576,0.7575757575757576,0.15061802232854865,432,200
10,Single Session,Open Set,COG-BCI Flanker,siamese,28,session_1,0.5217391304347826,1.0,1.0,0.2168722841016932,432,200
11,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_1,0.45945945945945943,0.8378378378378378,0.8378378378378378,0.26315265045834996,432,200
12,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_1,0.45945945945945943,0.9459459459459459,0.9459459459459459,0.24324324324306917,432,200
13,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_1,0.75,0.9166666666666666,0.9166666666666666,0.34826690640295677,432,200
14,Single Session,Open Set,COG-BCI Flanker,siamese,14,session_1,0.2666666666666667,0.6,0.6,0.13261433992410626,432,200
15,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_2,0.0,0.16666666666666663,0.16666666666666663,0.041666666666666644,678,200
16,Single Session,Open Set,COG-BCI Flanker,siamese,9,session_2,0.21739130434782605,0.5869565217391304,0.5869565217391304,0.15217391304338032,678,200
17,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_2,0.10169491525423724,0.3220338983050848,0.5254237288135593,0.10169491525423724,678,200
18,Single Session,Open Set,COG-BCI Flanker,siamese,24,session_2,0.0,0.0,0.0,0.0001,678,200
19,Single Session,Open Set,COG-BCI Flanker,siamese,27,session_2,0.05882352941176472,0.20588235294117652,0.2647058823529411,0.08823529411764353,678,200
20,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_2,0.0,0.0,0.0,0.0001,678,200
21,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_2,0.2962962962962963,0.8518518518518519,0.9074074074074074,0.15659285856772392,678,200
22,Single Session,Open Set,COG-BCI Flanker,siamese,13,session_2,0.10204081632653061,0.36734693877551017,0.5306122448979591,0.10204081632643502,678,200
23,Single Session,Open Set,COG-BCI Flanker,siamese,17,session_2,0.02941176470588236,0.05882352941176472,0.05882352941176472,0.029411764705882342,678,200
24,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_2,0.0,0.0,0.0,0.0001,678,200
25,Single Session,Open Set,COG-BCI Flanker,siamese,19,session_2,0.19999999999999996,0.8,0.8,0.1518392642942823,678,200
26,Single Session,Open Set,COG-BCI Flanker,siamese,22,session_2,0.0,0.8461538461538461,0.8461538461538461,0.07692307692307686,678,200
27,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_2,0.5185185185185186,0.9259259259259259,0.9444444444444444,0.18518518518521268,678,200
28,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_2,0.7916666666666666,1.0,1.0,0.2833981841763943,678,200
29,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_2,0.7391304347826086,1.0,1.0,0.24329454073223117,678,200
30,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_2,0.0,0.6226415094339622,0.7358490566037736,0.05083565459610028,678,200
31,Single Session,Open Set,COG-BCI Flanker,siamese,8,session_2,0.6730769230769231,1.0,1.0,0.2604488778054863,678,200
32,Single Session,Open Set,COG-BCI Flanker,siamese,23,session_2,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.22222222222222524,678,200
33,Single Session,Open Set,COG-BCI Flanker,siamese,26,session_2,0.47058823529411764,0.8823529411764706,1.0,0.23352935313465564,678,200
34,Single Session,Open Set,COG-BCI Flanker,siamese,2,session_3,0.0,0.0,0.0,0.0001,534,200
35,Single Session,Open Set,COG-BCI Flanker,siamese,3,session_3,0.19999999999999996,0.36363636363636365,0.36363636363636365,0.13340490874135477,534,200
36,Single Session,Open Set,COG-BCI Flanker,siamese,17,session_3,1.0,1.0,1.0,0.41176470588237707,534,200
37,Single Session,Open Set,COG-BCI Flanker,siamese,27,session_3,1.0,1.0,1.0,0.41176470588237707,534,200
38,Single Session,Open Set,COG-BCI Flanker,siamese,5,session_3,0.0,0.0,0.0,0.0001,534,200
39,Single Session,Open Set,COG-BCI Flanker,siamese,6,session_3,0.0,0.030303030303030276,0.030303030303030276,0.03030303030303788,534,200
40,Single Session,Open Set,COG-BCI Flanker,siamese,10,session_3,0.0,0.0,0.0,0.0001,534,200
41,Single Session,Open Set,COG-BCI Flanker,siamese,4,session_3,0.8367346938775511,0.9591836734693877,0.9591836734693877,0.2580613057324841,534,200
42,Single Session,Open Set,COG-BCI Flanker,siamese,11,session_3,0.0,0.04347826086956519,0.04347826086956519,0.016862901616443823,534,200
43,Single Session,Open Set,COG-BCI Flanker,siamese,21,session_3,0.050000000000000044,0.5,0.5,0.06557540672721829,534,200
44,Single Session,Open Set,COG-BCI Flanker,siamese,25,session_3,0.64,0.96,0.96,0.38,534,200
45,Single Session,Open Set,COG-BCI Flanker,siamese,1,session_3,0.72,0.92,0.92,0.25999999999974455,534,200
46,Single Session,Open Set,COG-BCI Flanker,siamese,7,session_3,0.0,0.9069767441860466,0.9069767441860466,0.08337907290055387,534,200
47,Single Session,Open Set,COG-BCI Flanker,siamese,16,session_3,0.31818181818181823,0.5909090909090908,0.6818181818181819,0.11103896103896105,534,200
48,Single Session,Open Set,COG-BCI Flanker,siamese,29,session_3,0.9166666666666666,1.0,1.0,0.4347717510738188,534,200
